contest,fips,geo_name,year,month,votes,candidate_count,ledb_candid,incumbent,vote_share,winner,n_winners,prob_democrat,prob_republican,pid_est,prob_male,prob_female,gender_est,prob_black,prob_white,prob_hispanic,prob_asian,prob_other,race_est,contributor.cfscore,bonica.cid,percent_women,percent_white,percent_black,percent_hispanic,percent_asian_american,W_ledb_candid,W_vote_share,W_votes,W_pid_est,W_race_est,W_gender_est,W_contributor.cfscore,W_bonica.cid,RU_ledb_candid,RU_vote_share,RU_votes,RU_pid_est,RU_race_est,RU_gender_est,W_ledb_candid,W_vote_share,W_votes,W_pid_est,W_race_est,W_gender_est,W_contributor.cfscore,W_bonica.cid,RU_ledb_candid,RU_vote_share,RU_votes,RU_pid_est,RU_race_est,RU_gender_est,RU_contributor.cfscore,RU_bonica.cid
667000_2018_6_san francisco_CA_Mayor_mayor_1,667000,san francisco,2018,6.0,115977.0,9,74023,1.0,0.34,win,1,1.0,0.0,D,0.09,0.91,F,1.0,0.0,0.0,0.0,0.0,black,-0.55,5000003034021604.0,0.490497272370885,0.468230001189169,0.053791128030891,0.15213809912069,0.355775397190742,74023.0,0.34,115977.0,D,black,F,-0.55,5000003034021604.0,74053.0,0.34,113431.0,D,caucasian,M,74023.0,0.34,115977.0,D,black,F,-0.55,5000003034021604.0,74053.0,0.34,113431.0,D,caucasian,M,-0.54,3818440208.0
2205000_2012_11_baton rouge_LA_Mayor_mayor_1,2205000,baton rouge,2012,11.0,115303.0,4,16118,1.0,0.6,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,,,0.519371621228855,0.392312778501433,0.545600030300191,0.0339909305859953,0.043758683749344,16118.0,0.6,115303.0,D,black,M,,,16055.0,0.34,65970.0,R,black,,16118.0,0.6,115303.0,D,black,M,,,16055.0,0.34,65970.0,R,black,,,3118060506.0
5363000_2005_11_seattle_WA_Mayor_mayor_1,5363000,seattle,2005,11.0,115257.0,2,56255,1.0,0.65,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.49,3034022780.0,0.500880125071502,0.69784574163375,0.0818835755376836,0.0595052398808797,0.163310002062505,56255.0,0.65,115257.0,D,caucasian,M,-0.49,3034022780.0,56247.0,0.35,62591.0,D,caucasian,M,56255.0,0.65,115257.0,D,caucasian,M,-0.49,3034022780.0,56247.0,0.35,62591.0,D,caucasian,M,0.0,105135616.0
5182000_2020_11_virginia beach_VA_Mayor_mayor_1,5182000,virginia beach,2020,11.0,113567.0,3,55108,1.0,0.52,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.88,2532787769.0,0.50838847536989,0.662697328526591,0.190157285301454,0.0817079482275695,0.066925662093154,55108.0,0.52,113567.0,R,caucasian,M,0.88,2532787769.0,55129.0,0.44,96400.0,D,,,55108.0,0.52,113567.0,R,caucasian,M,0.88,2532787769.0,55129.0,0.44,96400.0,D,,,-0.56,29075801789.0
4835000_2019_12_houston_TX_Mayor_mayor_1,4835000,houston,2019,12.0,113262.0,2,50904,1.0,0.56,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.12,3822466002.0,0.500520183204619,0.563723423232366,0.227031029281768,0.448484810533993,0.0827118986509193,50904.0,0.56,113262.0,D,black,M,-0.12,3822466002.0,50905.0,0.44,88844.0,R,caucasian,M,50904.0,0.56,113262.0,D,black,M,-0.12,3822466002.0,50905.0,0.44,88844.0,R,caucasian,M,,
5553000_2016_4_milwaukee_WI_Mayor_mayor_1,5553000,milwaukee,2016,4.0,110437.0,2,57974,1.0,0.7,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.58,4068297898.0,0.518334590140961,0.445222851672575,0.392373082524877,0.183119375835419,0.0697851149401834,57974.0,0.7,110437.0,D,caucasian,M,-0.58,4068297898.0,57942.0,0.3,46957.0,R,caucasian,M,57974.0,0.7,110437.0,D,caucasian,M,-0.58,4068297898.0,57942.0,0.3,46957.0,R,caucasian,M,,
1836000_2019_11_indianapolis_IN_Mayor_mayor_1,1836000,indianapolis,2019,11.0,108319.0,3,13010,1.0,0.72,win,1,1.0,0.0,D,1.0,0.0,M,0.26,0.73,0.01,0.0,0.0,caucasian,-0.54,100034662.0,,,,,,13010.0,0.72,108319.0,D,caucasian,M,-0.54,100034662.0,13011.0,0.27,40637.0,R,caucasian,M,13010.0,0.72,108319.0,D,caucasian,M,-0.54,100034662.0,13011.0,0.27,40637.0,R,caucasian,M,1.13,2560811380.0
667000_2007_11_san francisco_CA_Mayor_mayor_1,667000,san francisco,2007,11.0,105596.0,12,73971,1.0,0.74,win,1,1.0,0.0,D,0.97,0.03,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.43,4616024568.0,0.492423664048248,0.488348810340252,0.0658561467092392,0.148153601852613,0.395379757999755,73971.0,0.74,105596.0,D,caucasian,M,-0.43,4616024568.0,74199.0,0.06,9076.0,D,caucasian,M,73971.0,0.74,105596.0,D,caucasian,M,-0.43,4616024568.0,74199.0,0.06,9076.0,D,caucasian,M,-0.62,3810375998.0
667000_2015_11_san francisco_CA_Mayor_mayor_1,667000,san francisco,2015,11.0,105298.0,11,74164,1.0,0.56,win,1,1.0,0.0,D,1.0,0.0,M,0.0,0.0,0.0,1.0,0.01,asian,-0.19,2642853784.0,0.491338996626427,0.474447975596845,0.0563783390717885,0.151796775355524,0.373384634576309,74164.0,0.56,105298.0,D,asian,M,-0.19,2642853784.0,73958.0,0.15,28638.0,,hispanic,M,74164.0,0.56,105298.0,D,asian,M,-0.19,2642853784.0,73958.0,0.15,28638.0,,hispanic,M,,
4835000_1995_11_houston_TX_Mayor_mayor_1,4835000,houston,1995,11.0,104222.0,3,50877,1.0,0.83,win,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.50223356300733,0.509793060227104,0.266998272141359,0.325191083876949,0.204016321119221,50877.0,0.83,104222.0,D,caucasian,M,,,50657.0,0.09,11403.0,D,caucasian,M,50877.0,0.83,104222.0,D,caucasian,M,,,50657.0,0.09,11403.0,D,caucasian,M,0.7,3161095380.0
668000_2010_6_san jose_CA_Mayor_mayor_1,668000,san jose,2010,6.0,103230.0,4,74225,1.0,0.77,win,1,1.0,0.0,D,1.0,0.0,M,0.01,0.99,0.0,0.0,0.0,caucasian,-0.13,2476759596.0,0.497148873821017,0.427549469206357,0.0319702476473188,0.331559440219379,0.481957667594842,74225.0,0.77,103230.0,D,caucasian,M,-0.13,2476759596.0,74338.0,0.1,13349.0,,asian,M,74225.0,0.77,103230.0,D,caucasian,M,-0.13,2476759596.0,74338.0,0.1,13349.0,,asian,M,,
4835000_2007_11_houston_TX_Mayor_mayor_1,4835000,houston,2007,11.0,101277.0,3,50878,1.0,0.86,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.498930013072328,0.501408038721321,0.242133695433823,0.418867951340409,0.217852372877415,50878.0,0.86,101277.0,D,caucasian,M,,,50873.0,0.08,8798.0,D,caucasian,F,50878.0,0.86,101277.0,D,caucasian,M,,,50873.0,0.08,8798.0,D,caucasian,F,,
5182000_2016_11_virginia beach_VA_Mayor_mayor_1,5182000,virginia beach,2016,11.0,101251.0,4,55137,1.0,0.54,win,1,0.0,1.0,R,1.0,0.0,M,0.27,0.72,0.0,0.01,0.0,caucasian,0.67,29085828373.0,0.509193872812632,0.668553615406616,0.192574898311381,0.0754972776923694,0.0730763961736858,55137.0,0.54,101251.0,R,caucasian,M,0.67,29085828373.0,55109.0,0.2,36329.0,R,caucasian,M,55137.0,0.54,101251.0,R,caucasian,M,0.67,29085828373.0,55109.0,0.2,36329.0,R,caucasian,M,,110056988.0
1235000_2015_5_jacksonville_FL_Mayor_mayor_1,1235000,jacksonville,2015,5.0,98353.0,2,3571,1.0,0.49,lose,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.41,2375689296.0,0.515582505963655,0.588313524732583,0.308334179110563,0.0883822446263253,0.0566661669930617,3578.0,0.51,103626.0,R,caucasian,M,,,3571.0,0.49,98353.0,D,black,M,3578.0,0.51,103626.0,R,caucasian,M,,,3571.0,0.49,98353.0,D,black,M,-0.41,2375689296.0
4835000_2013_11_houston_TX_Mayor_mayor_1,4835000,houston,2013,11.0,98124.0,9,50593,1.0,0.57,win,1,1.0,0.0,D,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,-0.58,5000003818443435.0,0.498969428856896,0.524659653821978,0.23396156446878,0.441529378229579,0.172677456842221,50593.0,0.57,98124.0,D,caucasian,F,-0.58,5000003818443435.0,50875.0,0.28,48604.0,D,black,M,50593.0,0.57,98124.0,D,caucasian,F,-0.58,5000003818443435.0,50875.0,0.28,48604.0,D,black,M,,
5363000_2013_11_seattle_WA_Mayor_mayor_1,5363000,seattle,2013,11.0,97935.0,2,56259,1.0,0.48,lose,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.37,2703865255.0,0.498568351539741,0.688240886737502,0.0775651221147695,0.0663570435763571,0.162941919971541,56254.0,0.52,106384.0,D,caucasian,M,-0.39,3820451038.0,56259.0,0.48,97935.0,D,caucasian,M,56254.0,0.52,106384.0,D,caucasian,M,-0.39,3820451038.0,56259.0,0.48,97935.0,D,caucasian,M,-0.37,2703865255.0
1517000_2000_9_honolulu_HI_Mayor_mayor_1,1517000,honolulu,2000,9.0,94067.0,8,7059,1.0,0.51,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,2541789539.0,0.508611434736868,0.196667895398176,0.0162461624562433,0.0436666065754177,0.635970801034287,7059.0,0.51,94067.0,D,caucasian,M,,2541789539.0,6981.0,0.35,65652.0,D,asian,,7059.0,0.51,94067.0,D,caucasian,M,,2541789539.0,6981.0,0.35,65652.0,D,asian,,,
4748000_1995_10_memphis_TN_Mayor_mayor_1,4748000,memphis,1995,10.0,93899.0,4,47511,1.0,0.74,win,1,0.95,0.05,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.42,3788149468.0,0.529902177533363,0.392114358959696,0.581258933783525,0.0185065681624584,0.0196835113765565,47511.0,0.74,93899.0,D,black,M,-0.42,3788149468.0,47471.0,0.24,30575.0,R,caucasian,,47511.0,0.74,93899.0,D,black,M,-0.42,3788149468.0,47471.0,0.24,30575.0,R,caucasian,,1.09,108645769.0
1836000_2011_11_indianapolis_IN_Mayor_mayor_1,1836000,indianapolis,2011,11.0,92499.0,3,13007,1.0,0.51,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,104911049.0,,,,,,13007.0,0.51,92499.0,R,caucasian,M,,104911049.0,13014.0,0.47,84968.0,D,caucasian,F,13007.0,0.51,92499.0,R,caucasian,M,,104911049.0,13014.0,0.47,84968.0,D,caucasian,F,-0.54,5000003079026095.0
2255000_1998_2_new orleans_LA_Mayor_mayor_1,2255000,new orleans,1998,2.0,92378.0,3,16675,1.0,0.79,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.42,3788092281.0,0.532237748561502,0.294257516351296,0.661855820257608,0.0314093931469299,0.0317101205864413,16675.0,0.79,92378.0,D,black,M,-0.42,3788092281.0,16667.0,0.2,22767.0,D,caucasian,F,16675.0,0.79,92378.0,D,black,M,-0.42,3788092281.0,16667.0,0.2,22767.0,D,caucasian,F,,5000002863949042.0
4865000_2021_5_san antonio_TX_Mayor_mayor_1,4865000,san antonio,2021,5.0,92156.0,14,52355,1.0,0.62,win,1,1.0,0.0,D,1.0,0.0,M,0.0,0.0,0.0,1.0,0.0,asian,-0.29,30187840786.0,,,,,,52355.0,0.62,92156.0,D,asian,M,-0.29,30187840786.0,52221.0,0.31,46829.0,R,hispanic,M,52355.0,0.62,92156.0,D,asian,M,-0.29,30187840786.0,52221.0,0.31,46829.0,R,hispanic,M,0.89,31909129346.0
666000_2008_6_san diego_CA_Mayor_mayor_1,666000,san diego,2008,6.0,91850.0,5,73861,1.0,0.54,win,1,0.01,0.99,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.84,33229207379.0,0.494915114454373,0.591499935316675,0.0695453203371729,0.280888217207415,0.282547520462255,73861.0,0.54,91850.0,R,caucasian,M,0.84,33229207379.0,73874.0,0.35,59846.0,R,black,M,73861.0,0.54,91850.0,R,caucasian,M,0.84,33229207379.0,73874.0,0.35,59846.0,R,black,M,0.96,5171695445.0
820000_2019_6_denver_CO_Mayor_mayor_1,820000,denver,2019,6.0,91675.0,2,78244,1.0,0.56,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.36,29356362347.0,0.499331219244402,0.753940450478306,0.0934216984513069,0.300880568633101,0.0487311661896856,78244.0,0.56,91675.0,D,black,M,-0.36,29356362347.0,78304.0,0.44,71069.0,D,caucasian,F,78244.0,0.56,91675.0,D,black,M,-0.36,29356362347.0,78304.0,0.44,71069.0,D,caucasian,F,,
664000_2020_3_sacramento_CA_Mayor_mayor_1,664000,sacramento,2020,3.0,89048.0,3,73308,1.0,0.77,win,1,0.99,0.01,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.06,3818421363.0,0.510534406004831,0.463451979318468,0.131762920967001,0.2886271534945,0.188844748767293,73308.0,0.77,89048.0,D,caucasian,M,0.06,3818421363.0,73407.0,0.14,15821.0,D,hispanic,M,73308.0,0.77,89048.0,D,caucasian,M,0.06,3818421363.0,73407.0,0.14,15821.0,D,hispanic,M,,36139689723.0
3775000_2016_11_winston-salem_NC_Mayor_mayor_1,3775000,winston-salem,2016,11.0,88784.0,2,38466,1.0,0.97,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.34,2599819983.0,0.530422286619703,0.544516732029917,0.347966018794629,0.148670359240838,0.060071762706801,38466.0,0.97,88784.0,D,caucasian,M,-0.34,2599819983.0,38468.0,0.03,3167.0,D,caucasian,F,38466.0,0.97,88784.0,D,caucasian,M,-0.34,2599819983.0,38468.0,0.03,3167.0,D,caucasian,F,,
1836000_2003_11_indianapolis_IN_Mayor_mayor_1,1836000,indianapolis,2003,11.0,87992.0,2,13003,1.0,0.63,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,104985147.0,,,,,,13003.0,0.63,87992.0,D,caucasian,M,,104985147.0,13008.0,0.37,51286.0,R,caucasian,M,13003.0,0.63,87992.0,D,caucasian,M,,104985147.0,13008.0,0.37,51286.0,R,caucasian,M,1.04,2409721711.0
3775000_2020_11_winston-salem_NC_Mayor_mayor_1,3775000,winston-salem,2020,11.0,85705.0,2,38466,1.0,0.72,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.34,2599819983.0,0.530581897876001,0.566089752780452,0.348839686213465,0.149785961534523,0.0250496692132806,38466.0,0.72,85705.0,D,caucasian,M,-0.34,2599819983.0,38471.0,0.28,33317.0,R,caucasian,M,38466.0,0.72,85705.0,D,caucasian,M,-0.34,2599819983.0,38471.0,0.28,33317.0,R,caucasian,M,,
455000_2015_8_phoenix_AZ_Mayor_mayor_1,455000,phoenix,2015,8.0,85629.0,3,45594,1.0,0.65,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.500074651456826,0.693618692153672,0.0679566134738276,0.417117135441479,0.128022615969088,45594.0,0.65,85629.0,D,caucasian,M,,,45642.0,0.29,38118.0,R,caucasian,F,45594.0,0.65,85629.0,D,caucasian,M,,,45642.0,0.29,38118.0,R,caucasian,F,1.38,5000002389704582.0
1235000_2019_3_jacksonville_FL_Mayor_mayor_1,1235000,jacksonville,2019,3.0,84604.0,4,3578,1.0,0.58,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.515784460813919,0.583439875801809,0.309271744257799,0.0972859122742718,0.0494480652789628,3578.0,0.58,84604.0,R,caucasian,M,,,3417.0,0.24,35425.0,R,caucasian,F,3578.0,0.58,84604.0,R,caucasian,M,,,3417.0,0.24,35425.0,R,caucasian,F,0.64,5000000105937386.0
653000_2018_11_oakland_CA_Mayor_mayor_1,653000,oakland,2018,11.0,84314.0,10,71327,1.0,0.53,win,1,1.0,0.0,D,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.516652681063214,0.352908960038296,0.246045230508826,0.267022005788949,0.186169198758747,71327.0,0.53,84314.0,D,caucasian,F,,,71381.0,0.26,40688.0,D,black,F,71327.0,0.53,84314.0,D,caucasian,F,,,71381.0,0.26,40688.0,D,black,F,,35766392254.0
667000_1995_12_san francisco_CA_Mayor_mayor_1,667000,san francisco,1995,12.0,82173.0,2,74167,1.0,0.43,lose,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,33834013180.0,0.495483181554321,0.516122645802754,0.0935428635260495,0.140049995329414,0.364314655067933,74208.0,0.57,107500.0,D,black,M,-0.44,4167384347.0,74167.0,0.43,82173.0,D,caucasian,M,74208.0,0.57,107500.0,D,black,M,-0.44,4167384347.0,74167.0,0.43,82173.0,D,caucasian,M,,33834013180.0
5553000_1996_3_milwaukee_WI_Mayor_mayor_1,5553000,milwaukee,1996,3.0,82148.0,2,57969,1.0,0.6,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.81,4063293308.0,0.524148861258746,0.553380135673541,0.345864428145301,0.0971069232305485,0.0755544669737446,57969.0,0.6,82148.0,D,caucasian,M,-0.81,4063293308.0,57972.0,0.4,54972.0,D,caucasian,M,57969.0,0.6,82148.0,D,caucasian,M,-0.81,4063293308.0,57972.0,0.4,54972.0,D,caucasian,M,,
2205000_2004_11_baton rouge_LA_Mayor_mayor_1,2205000,baton rouge,2004,11.0,81142.0,2,16113,1.0,0.46,lose,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.522466664110894,0.431685077162488,0.518257611789073,0.0236577321678613,0.0372481520173162,16118.0,0.54,94802.0,D,black,M,,,16113.0,0.46,81142.0,R,caucasian,M,16118.0,0.54,94802.0,D,black,M,,,16113.0,0.46,81142.0,R,caucasian,M,,
1150000_2002_11_washington_DC_Mayor_mayor_1,1150000,washington,2002,11.0,79841.0,5,993,1.0,0.61,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.65,2698864442.0,0.528833808663705,0.323205768216132,0.581524219053626,0.0810622541320652,0.067624312925083,993.0,0.61,79841.0,D,black,M,-0.65,2698864442.0,734.0,0.35,45407.0,R,caucasian,F,993.0,0.61,79841.0,D,black,M,-0.65,2698864442.0,734.0,0.35,45407.0,R,caucasian,F,0.21,5000002530789195.0
3918000_1995_11_columbus_OH_Mayor_mayor_1,3918000,columbus,1995,11.0,79128.0,2,40347,1.0,0.69,win,1,0.02,0.98,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.89,4173389815.0,0.515523215961411,0.711781953241337,0.235098883952474,0.0176035019871531,0.0372573979163506,40347.0,0.69,79128.0,R,caucasian,M,0.89,4173389815.0,40338.0,0.31,35566.0,D,black,M,40347.0,0.69,79128.0,R,caucasian,M,0.89,4173389815.0,40338.0,0.31,35566.0,D,black,M,,
4865000_1993_5_san antonio_TX_Mayor_mayor_1,4865000,san antonio,1993,5.0,79056.0,4,52440,1.0,0.84,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.11,2592822018.0,0.517917793263471,0.7086961124806,0.0697502018027677,0.565093135555857,0.205597487770501,52440.0,0.84,79056.0,D,caucasian,M,-0.11,2592822018.0,52443.0,0.06,5590.0,D,hispanic,M,52440.0,0.84,79056.0,D,caucasian,M,-0.11,2592822018.0,52443.0,0.06,5590.0,D,hispanic,M,,36163055107.0
1235000_2007_3_jacksonville_FL_Mayor_mayor_1,1235000,jacksonville,2007,3.0,78176.0,2,3577,1.0,0.76,win,1,0.0,1.0,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.13,4021284951.0,0.515430975846365,0.609516226128633,0.302089031290798,0.0665537352019345,0.0584985876794545,3577.0,0.76,78176.0,R,caucasian,M,1.13,4021284951.0,3573.0,0.24,24357.0,D,caucasian,F,3577.0,0.76,78176.0,R,caucasian,M,1.13,4021284951.0,3573.0,0.24,24357.0,D,caucasian,F,,
1836000_2007_11_indianapolis_IN_Mayor_mayor_1,1836000,indianapolis,2007,11.0,77926.0,2,13003,1.0,0.48,lose,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,104985147.0,,,,,,13007.0,0.52,83238.0,R,caucasian,M,,104911049.0,13003.0,0.48,77926.0,D,caucasian,M,13007.0,0.52,83238.0,R,caucasian,M,,104911049.0,13003.0,0.48,77926.0,D,caucasian,M,,104985147.0
3916000_1993_11_cleveland_OH_Mayor_mayor_1,3916000,cleveland,1993,11.0,76058.0,2,40158,1.0,0.84,win,1,0.97,0.03,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-1.05,36037679698.0,0.52952684764607,0.470919341094354,0.47887724077193,0.0538925387923707,0.0404161642977995,40158.0,0.84,76058.0,D,black,M,-1.05,36037679698.0,40150.0,0.16,14026.0,D,caucasian,M,40158.0,0.84,76058.0,D,black,M,-1.05,36037679698.0,40150.0,0.16,14026.0,D,caucasian,M,,
820000_2015_5_denver_CO_Mayor_mayor_1,820000,denver,2015,5.0,75774.0,4,78244,1.0,0.82,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.36,29356362347.0,0.499621049678475,0.725216612290392,0.0973963705290379,0.308574186862001,0.0953741433626824,78244.0,0.82,75774.0,D,black,M,-0.36,29356362347.0,78307.0,0.09,8033.0,R,caucasian,M,78244.0,0.82,75774.0,D,black,M,-0.36,29356362347.0,78307.0,0.09,8033.0,R,caucasian,M,,
2205000_2008_10_baton rouge_LA_Mayor_mayor_1,2205000,baton rouge,2008,10.0,75450.0,4,16118,1.0,0.71,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,,,0.520115271702988,0.406351832682262,0.536322086951541,0.0301175256302647,0.0430633180545956,16118.0,0.71,75450.0,D,black,M,,,16114.0,0.12,12886.0,R,caucasian,M,16118.0,0.71,75450.0,D,black,M,,,16114.0,0.12,12886.0,R,caucasian,M,,2846953184.0
2205000_1996_9_baton rouge_LA_Mayor_mayor_1,2205000,baton rouge,1996,9.0,75413.0,2,16124,1.0,0.66,win,1,0.0,1.0,R,0.95,0.05,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.525804099008237,0.48999646291926,0.475664665519062,0.016590314849241,0.026946121081351,16124.0,0.66,75413.0,R,caucasian,M,,,16118.0,0.34,38641.0,D,black,M,16124.0,0.66,75413.0,R,caucasian,M,,,16118.0,0.34,38641.0,D,black,M,,
4748000_1999_10_memphis_TN_Mayor_mayor_1,4748000,memphis,1999,10.0,74896.0,15,47511,1.0,0.46,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.42,3788149468.0,0.527401140013672,0.353738054071588,0.607509131780548,0.0274724257690861,0.027513382786002,47511.0,0.46,74896.0,D,black,M,-0.42,3788149468.0,47325.0,0.25,41161.0,D,black,M,47511.0,0.46,74896.0,D,black,M,-0.42,3788149468.0,47325.0,0.25,41161.0,D,black,M,,
3918000_2019_11_columbus_OH_Mayor_mayor_1,3918000,columbus,2019,11.0,74579.0,1,40239,1.0,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.36,3197120179.0,0.51081366851187,0.589174278452697,0.288884983334321,0.0611603715259464,0.0593578108662728,40239.0,1.0,74579.0,D,caucasian,M,-0.36,3197120179.0,,,,,,,40239.0,1.0,74579.0,D,caucasian,M,-0.36,3197120179.0,,,,,,,,
455000_2007_9_phoenix_AZ_Mayor_mayor_1,455000,phoenix,2007,9.0,73101.0,3,45622,1.0,0.77,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.28,2460748677.0,0.49638082813368,0.674161409806689,0.060636309479351,0.38781410535549,0.208298929227812,45622.0,0.77,73101.0,D,caucasian,M,-0.28,2460748677.0,45659.0,0.23,21868.0,R,caucasian,M,45622.0,0.77,73101.0,D,caucasian,M,-0.28,2460748677.0,45659.0,0.23,21868.0,R,caucasian,M,,
3918000_2003_11_columbus_OH_Mayor_mayor_1,3918000,columbus,2003,11.0,72501.0,33,40286,1.0,0.97,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,,,0.513224562076644,0.659907175897503,0.25520991987694,0.0340980341702535,0.0535553499521707,40286.0,0.97,72501.0,D,black,M,,,40353.0,0.03,2154.0,R,caucasian,M,40286.0,0.97,72501.0,D,black,M,,,40353.0,0.03,2154.0,R,caucasian,M,,103973395.0
2622000_2017_11_detroit_MI_Mayor_mayor_1,2622000,detroit,2017,11.0,72439.0,2,22822,1.0,0.72,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.56,34723342550.0,0.526254689407989,0.134707193807281,0.796361934611455,0.0742158213833006,0.0240024180185216,22822.0,0.72,72439.0,D,caucasian,M,-0.56,34723342550.0,22740.0,0.28,28149.0,D,black,M,22822.0,0.72,72439.0,D,caucasian,M,-0.56,34723342550.0,22740.0,0.28,28149.0,D,black,M,-0.24,4904269137.0
4748000_2003_10_memphis_TN_Mayor_mayor_1,4748000,memphis,2003,10.0,72048.0,8,47511,1.0,0.7,win,1,0.95,0.05,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.42,3788149468.0,0.526360574771096,0.329070470484098,0.619845833028522,0.0402747798912382,0.0376073149628764,47511.0,0.7,72048.0,D,black,M,-0.42,3788149468.0,47347.0,0.25,25667.0,R,caucasian,M,47511.0,0.7,72048.0,D,black,M,-0.42,3788149468.0,47347.0,0.25,25667.0,R,caucasian,M,1.04,3110069483.0
2743000_2021_11_minneapolis_MN_Mayor_mayor_1,2743000,minneapolis,2021,11.0,70669.0,2,24046,1.0,0.56,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.58,30196871754.0,,,,,,24046.0,0.56,70669.0,D,caucasian,M,-0.58,30196871754.0,24196.0,0.44,55077.0,D,caucasian,F,24046.0,0.56,70669.0,D,caucasian,M,-0.58,30196871754.0,24196.0,0.44,55077.0,D,caucasian,F,-0.85,5000034328548428.0
3712000_2019_11_charlotte_NC_Mayor_mayor_1,3712000,charlotte,2019,11.0,70624.0,2,37311,1.0,0.78,win,1,1.0,0.0,D,0.0,1.0,F,1.0,0.0,0.0,0.0,0.0,black,-0.6,5000027354511386.0,0.519173728630282,0.489396156640337,0.352052965825991,0.141588475607004,0.0705845015483587,37311.0,0.78,70624.0,D,black,F,-0.6,5000027354511386.0,37228.0,0.22,20408.0,R,caucasian,M,37311.0,0.78,70624.0,D,black,F,-0.6,5000027354511386.0,37228.0,0.22,20408.0,R,caucasian,M,,104954521.0
