,geo_name,year,month,candidate_count,winner,pid_est,gender_est,race_est,percent_women,percent_white,percent_black,percent_hispanic,percent_asian_american,challenger_win
200,Anaheim,2006,November,2,1,Republican,Male,Caucasian,0.501514242784564,0.535293190726219,0.0273299020802289,0.503689094154242,0.38232504117307,0
201,Fort Worth,1993,May,2,1,Republican,Female,Caucasian,0.507573299497847,0.625620164366003,0.214856630216406,0.226009103766631,0.146610903570173,0
202,Reno,2010,November,2,1,Republican,Male,Caucasian,0.491637103112054,0.742288685335737,0.0285452955097438,0.242606151291398,0.175036963693439,0
203,Albuquerque,2005,October,4,1,Democrat,Male,Caucasian,0.514314696376656,0.706559013800917,0.0318677460233542,0.433220242498295,0.174574441521872,0
204,Sacramento,2012,June,4,1,Democrat,Male,Black,0.512641771701901,0.452838566877739,0.143543165730332,0.272566541295528,0.294548974105639,0
205,Tulsa,1994,March,3,1,Democrat,Female,Caucasian,0.519956853337283,0.756443395994366,0.143259920960833,0.04423124914392,0.0358929492479105,0
206,Pittsburgh,2017,November,1,1,Democrat,Male,Caucasian,0.512367553238406,0.665587575752054,0.23941231509852,0.0291447448522959,0.0563650888134824,0
207,San Antonio,1999,May,5,1,Republican,Male,Caucasian,0.516845823373447,0.681365264315838,0.0684627498673615,0.583486147962086,0.209361589520322,0
208,Salem,2020,November,1,1,Democrat,Male,Caucasian,0.495506885896762,0.815306719288191,0.0136063665743033,0.233133836310034,0.0255466474456307,0
209,Garden Grove,2020,November,4,1,Republican,Male,Caucasian,0.502014337000312,0.402838541366055,0.0100716850015584,0.363567627468861,0.412021378522204,0
210,Atlanta,2013,November,4,1,Democrat,Male,Black,0.506146382950199,0.391233392943616,0.531015872277224,0.0493376153676683,0.0510390294772776,0
211,Garden Grove,2008,November,2,1,Republican,Male,Caucasian,0.500604977300759,0.41280295306154,0.0127135350806222,0.360210783799579,0.531472083648311,0
212,Little Rock,2002,November,3,1,Democrat,Male,Caucasian,0.527578280282146,0.538378222905244,0.407904730325898,0.0348707251047585,0.037123637619039,0
213,Aurora,2015,November,1,1,Republican,Male,Caucasian,0.505944020760327,0.60756025738695,0.161251879255771,0.286400044012457,0.117134699600882,0
214,Richmond,2020,November,6,1,Democrat,Male,Black,0.52595070205011,0.454739610452648,0.468590869377201,0.0691062650581144,0.0209909011481674,0
215,Reno,2006,November,2,1,Republican,Male,Caucasian,0.490518609384963,0.75519812254896,0.0274352446817328,0.222283548930867,0.165463224315354,0
216,Orange,2004,November,2,1,Republican,Male,Caucasian,0.497304547466604,0.691376363638148,0.0161061042378416,0.345499897077179,0.246542762446724,0
217,Denver,1999,May,4,1,Democrat,Male,Black,0.496656770858113,0.65981531542718,0.112878003927442,0.308076406509833,0.180584425402902,0
218,Little Rock,1998,November,3,1,Democrat,Male,Caucasian,0.530089510507179,0.569908574671516,0.391243237108568,0.0228782456342067,0.0259398188174745,0
219,Oceanside,2016,November,5,1,Republican,Male,Caucasian,0.50729103841694,0.704324185623254,0.0459503060063211,0.360567674211328,0.137839409190616,0
220,Tulsa,2013,November,2,1,Republican,Male,Caucasian,0.513143405911895,0.631182624214169,0.156746924861967,0.148352053525704,0.0827634181875823,0
221,Anchorage,2006,April,4,1,Democrat,Male,Caucasian,0.492933470700206,0.684709802985875,0.0567186283918777,0.0681007877207769,0.109357445628854,0
222,Tulsa,1998,March,2,1,Democrat,Female,Caucasian,0.517825615675879,0.719414390531621,0.150868525021676,0.0624239795757175,0.0474408091687821,0
223,Simi Valley,2008,November,3,1,Republican,Male,Caucasian,0.50796273364219,0.765358298878972,0.0137143194641388,0.21998019532749,0.170294151456702,0
224,Eugene,2008,November,2,1,Democrat,Female,Caucasian,0.511098475857706,0.862748038467737,0.0133973916041606,0.0724150826809656,0.0689931604778571,0
225,Pittsburgh,2001,November,4,1,Democrat,Male,Caucasian,0.523511865576748,0.67465173028291,0.270198666746379,0.0141816082340198,0.0362198673225004,0
226,Tucson,1995,November,3,1,Democrat,Male,Caucasian,0.511707198249028,0.727003576075176,0.0430513474681783,0.324892364684296,0.191691984373894,0
227,Cleveland,2013,November,2,1,Democrat,Male,Caucasian,0.520064783219758,0.380926495948718,0.519875797803995,0.105534364049949,0.0518342900944987,0
228,Santa Ana,2004,November,2,1,Democrat,Male,Hispanic,0.484640021379687,0.439844845543408,0.0161913278295775,0.769397579413339,0.490933867322142,0
229,Alexandria,2012,November,2,1,Democrat,Male,Black,0.519171973712192,0.611272185210408,0.217784442509613,0.162124138873815,0.117372751977173,0
230,Tucson,2003,November,3,1,Republican,Male,Caucasian,0.50869104224068,0.700230605118941,0.0452821082301064,0.374832740191897,0.191237092643094,0
231,Salem,2018,November,1,1,Democrat,Male,Caucasian,0.496668705753048,0.810309745536026,0.0138378147943922,0.227065279566855,0.0478822373483706,0
232,Oceanside,2008,November,2,1,Republican,Male,Caucasian,0.506345740767825,0.654711578891339,0.0503504213858284,0.347498270307789,0.229837831619344,0
233,Simi Valley,2012,November,2,1,Republican,Male,Caucasian,0.509695613422433,0.759787137716642,0.0137996274172602,0.238746020407955,0.165195180811048,0
235,Moreno Valley,2020,November,4,1,Democrat,Male,Hispanic,0.516549358624915,0.35471732701687,0.17501652282562,0.587368360115587,0.0605869100627626,0
236,Ann Arbor,2004,November,2,1,Democrat,Male,Caucasian,0.506323726317204,0.740065948755548,0.0838979672792947,0.0364508728622228,0.140543652418354,0
237,Baltimore,2011,November,2,1,Democrat,Female,Black,0.529456476233928,0.296893386155779,0.635984887035281,0.0429098385598609,0.0404414087136201,0
238,Simi Valley,2020,November,6,1,Republican,Male,Caucasian,0.513850701673527,0.785437294385023,0.0130083755820791,0.262026986220817,0.104194148217606,0
239,Eugene,2008,November,2,0,Republican,Male,Caucasian,0.511098475857706,0.862748038467737,0.0133973916041606,0.0724150826809656,0.0689931604778571,1
240,Shreveport,2010,November,2,1,Democrat,Male,Black,0.531616418561946,0.411552799393912,0.546994395693163,0.0251767338481067,0.0229741459327383,0
241,Madison,2015,April,2,1,Democrat,Male,Caucasian,0.506346547368732,0.787505490286233,0.0713395572483883,0.069028980881844,0.0962345912351129,0
242,Buffalo,2001,November,2,1,Democrat,Male,Caucasian,0.529396831612214,0.540326152689719,0.373629232229438,0.0784229716298707,0.0532170459012446,0
243,Omaha,2005,May,2,1,Democrat,Male,Caucasian,0.510550071549864,0.757310761078972,0.134964619299346,0.103162723837803,0.0756376058570361,0
244,Lexington-Fayette County,2010,November,3,0,Democrat,Male,Caucasian,0.507810941741632,0.757257363853646,0.145272360320889,0.0692149842969814,0.0697863104836665,1
245,Stockton,2000,March,1,1,Republican,Male,Caucasian,0.512858379380648,0.432561707504174,0.112470310250194,0.324964823543408,0.37615220842512,0
247,Eugene,2000,November,1,1,Republican,Male,Caucasian,0.510199937632802,0.881451560267744,0.0125387075486065,0.0496254342134844,0.0595606738558157,0
248,Anaheim,1994,November,2,1,Democrat,Male,Caucasian,0.496268971245134,0.647662187865245,0.025921910719531,0.375666619171549,0.299401432748836,0
249,Tulsa,2020,August,8,1,Republican,Unknown,Caucasian,0.513988725504817,0.643419234249013,0.152377188534614,0.165463656157724,0.0340819836748491,0
250,Atlanta,1997,November,2,1,Democrat,Male,Black,0.509493953908992,0.325677253107169,0.630962278618374,0.0371935972442852,0.0329446284958274,0
251,Berkeley,2020,November,4,1,Unknown,Male,Hispanic,0.505107626455941,0.588097295962465,0.0789727126805778,0.11403053874964,0.209688438901922,0
252,Cincinnati,2009,November,3,1,Democrat,Male,Black,0.520380489564715,0.496800723098699,0.446142393659791,0.0264574364343056,0.0304013088597464,0
254,Orange,2020,November,2,1,Republican,Male,Caucasian,0.503291942782389,0.719952533116015,0.0171852995632189,0.389235597303538,0.118459899776248,0
256,Cleveland,2017,November,2,1,Democrat,Male,Caucasian,0.519525512454115,0.391774027720083,0.501806973811596,0.113409129101607,0.0371158405192508,0
257,Tulsa,2006,April,4,0,Republican,Male,Caucasian,0.514372674389885,0.655922972782498,0.157040932222196,0.113219243640978,0.0834620297246537,1
258,Corpus Christi,2016,November,2,0,Democrat,Female,Hispanic,0.507127961606632,0.861224431840133,0.0418706338357217,0.61770166979077,0.0600728265180872,1
259,St. Paul,1997,November,2,1,Republican,Male,Caucasian,0.519765449356364,0.715915936707308,0.104129568341291,0.068019732134502,0.140879344300715,0
260,Irvine,2018,November,4,1,Republican,Male,Caucasian,0.510390768140996,0.482295582269895,0.0171433252044512,0.100997269414167,0.428940728688945,0
261,Irving,2020,November,2,1,Republican,Male,Caucasian,0.498634181739323,0.478691149914715,0.142449631541852,0.422878185692897,0.196523523352364,0
262,Irvine,2008,November,2,0,Republican,Female,Caucasian,0.51358878124264,0.525982455702691,0.0168962671083244,0.0886432134484097,0.401668613801664,1
263,Lexington-Fayette County,1998,November,2,1,Democrat,Female,Caucasian,0.509024536297752,0.810404127257094,0.134796093845965,0.0328622098022356,0.0370616324775826,0
264,Omaha,2013,May,2,0,Democrat,Male,Caucasian,0.507872012014034,0.743886067519268,0.132715677213598,0.133379528986721,0.07746741350847,1
265,Tacoma,1999,November,2,1,Democrat,Male,Caucasian,0.512610452767707,0.699844099631606,0.112549261490886,0.0654414031628294,0.111441568205637,0
266,Madison,1999,April,2,1,Democrat,Female,Caucasian,0.508977609321503,0.84638503571737,0.0568198333747478,0.0388482722324622,0.0722034275806586,0
267,Irvine,2010,November,2,1,Democrat,Male,Asian,0.512965273690406,0.504838140082401,0.0175067686874632,0.0923884638022366,0.420845203060624,0
268,St. Petersburg,2017,November,2,1,Democrat,Male,Caucasian,0.515877523656737,0.692613503663901,0.226999002206543,0.0776778323516001,0.0383456072236961,0
269,Santa Ana,2016,November,3,1,Democrat,Male,Hispanic,0.489442907886904,0.424377276674156,0.0128418017002894,0.773550916016636,0.262736683956713,0
270,San Antonio,2011,May,5,1,Democrat,Male,Hispanic,0.511483695742512,0.733545931577756,0.0688431417157982,0.633055527370954,0.148858575194092,0
271,Salem,2004,November,1,1,Republican,Female,Caucasian,0.499255616121465,0.814562908070488,0.0135739306980725,0.16863796583623,0.119598728386724,0
272,Berkeley,2008,November,5,1,Democrat,Male,Caucasian,0.510728643457414,0.594425178017193,0.107145288136019,0.106225854029859,0.233272587153599,0
273,Santa Ana,2000,November,3,1,Democrat,Male,Hispanic,0.481565313616015,0.427321977531015,0.0170100332271131,0.760693775020194,0.497956961568391,0
274,Hillsboro,2020,November,1,1,Democrat,Male,Caucasian,0.502623353950987,0.688304252743024,0.0224040997531513,0.237566053142862,0.123968726241987,0
275,Colorado Springs,2007,April,4,1,Republican,Male,Hispanic,0.508819493926216,0.793886071853417,0.0638125984436277,0.148418817865836,0.0858436267067127,0
276,Garden Grove,2018,November,2,1,Republican,Male,Caucasian,0.501789954294455,0.402031839161324,0.0105795415488787,0.364681223455868,0.439021783213121,0
277,Virginia Beach,1996,May,2,1,Democrat,Unknown,Caucasian,0.499879220577403,0.750454254912552,0.169344607817115,0.0374229098627676,0.0600332535861305,0
278,Cincinnati,2017,November,2,1,Democrat,Male,Caucasian,0.517000435718028,0.503179864963235,0.430167995331287,0.0351236574130471,0.0246690758832101,0
279,Minneapolis,2009,November,11,1,Democrat,Unknown,Caucasian,0.497095780858572,0.639329482973372,0.185241390138969,0.101895286702459,0.111739793235409,0
280,Bakersfield,2012,June,1,1,Republican,Male,Caucasian,0.509325126038216,0.589660465348949,0.0805485583478061,0.464662344369486,0.244146265106471,0
281,Riverside,2016,June,6,1,Democrat,Male,Caucasian,0.503398479632598,0.575556748324594,0.0651223784989786,0.518323037614647,0.166608545610235,0
282,Spokane,2000,November,2,0,Republican,Male,Caucasian,0.518133814516253,0.894642409867658,0.0207126755235676,0.029939323924367,0.0332159342428781,1
283,Fort Wayne,2019,November,2,1,Democrat,Male,Caucasian,0.516478762054454,0.733808627251694,0.151192910131657,0.0903554254304005,0.0492619139274834,0
284,Anchorage,1997,April,10,1,Republican,Male,Caucasian,0.49165586750238,0.747835392308646,0.0601532567206676,0.0520711689013066,0.0798741966803614,0
285,Raleigh,2013,October,3,1,Democrat,Female,Caucasian,0.51715162701241,0.577656092700366,0.292358943783114,0.112960313807077,0.0840547951989581,0
286,Fremont,2016,November,2,0,Democrat,Male,Caucasian,0.503733829576311,0.274278477196661,0.0316422030085534,0.136467541030612,0.586242153145489,1
287,St. Petersburg,2017,November,2,0,Republican,Male,Caucasian,0.515877523656737,0.692613503663901,0.226999002206543,0.0776778323516001,0.0383456072236961,1
288,Providence,2006,November,2,1,Democrat,Male,Caucasian,0.519542953141139,0.516760553162749,0.154394407299951,0.348742980111371,0.252669126442238,0
289,Fremont,2000,November,3,1,Democrat,Male,Caucasian,0.497215025588335,0.476705028685482,0.0310206328995689,0.134745566900837,0.428753324517115,0
290,Anchorage,2012,April,6,1,Republican,Male,Caucasian,0.491726831082543,0.65289982704458,0.055615388553012,0.0788240884705421,0.118851477543311,0
291,Salem,2000,November,1,1,Democrat,Male,Caucasian,0.497882036750314,0.830723613099237,0.0127808127136222,0.145869241330957,0.107848149338319,0
292,Madison,1995,April,2,1,Democrat,Male,Caucasian,0.510685387682426,0.873393258989053,0.0504098362191973,0.0305915394814013,0.0607873898571126,0
293,Augusta-Richmond County,2010,November,3,1,Republican,Male,Caucasian,0.516033169257164,0.390989767365863,0.547282530994057,0.0411194624292804,0.0322859010232634,0
294,Akron,2011,November,2,1,Democrat,Male,Caucasian,0.517043403615361,0.619836889720399,0.313499131407116,0.022048018745751,0.030918674100322,0
295,Colorado Springs,2015,May,2,0,Democrat,Female,Caucasian,0.505121508623357,0.786550450709288,0.0640963595300409,0.168436716758023,0.0585792258561103,1
296,Raleigh,2017,November,2,1,Democrat,Female,Caucasian,0.517562314150873,0.580738350970518,0.29107291855013,0.112154048977759,0.0622669883677511,0
297,Salem,2008,November,1,1,Republican,Female,Caucasian,0.500629195492616,0.798402203041739,0.0143670486825228,0.191406690341503,0.131349307435128,0
298,Oxnard,2000,November,1,1,Democrat,Male,Hispanic,0.488782446377628,0.420807945620399,0.0378379647565715,0.66217612322286,0.48152713697038,0
300,Kansas City,2003,March,2,1,Democrat,Female,Caucasian,0.5164769808044,0.602434855979409,0.308326975885873,0.0785010494817619,0.0577494060307827,0
301,Tulsa,2013,November,2,0,Democrat,Female,Caucasian,0.513143405911895,0.631182624214169,0.156746924861967,0.148352053525704,0.0827634181875823,1
302,Spokane,2015,November,2,1,Republican,Male,Caucasian,0.511478337126686,0.856567880476665,0.0230928095554868,0.0567204182933448,0.0360987044619899,0
303,Hollywood,2012,November,2,1,Democrat,Male,Caucasian,0.508339932606145,0.717862339256337,0.170347836339179,0.338281251526643,0.0603940341777828,0
304,Long Beach,2018,April,2,1,Democrat,Male,Hispanic,0.506295761758284,0.501991928443052,0.128420914365434,0.422361863400743,0.173314068211401,0
305,Wichita,1995,April,2,0,Democrat,Female,Caucasian,0.510834500487388,0.787456518709071,0.113525357344352,0.0731695355423357,0.0719442120310401,1
306,Shreveport,2002,October,2,1,Democrat,Male,Caucasian,0.533261753321922,0.455615913497409,0.515820223663852,0.0174503458952553,0.0147834424419375,0
307,Augusta-Richmond County,2006,November,4,1,Republican,Male,Caucasian,0.516690225662054,0.414223129511954,0.529863508820942,0.0358345920705961,0.0300426065934029,0
308,Ann Arbor,2006,November,2,1,Democrat,Male,Caucasian,0.506591461923712,0.736708233453957,0.081689580540776,0.0379517600756256,0.14507931781928,0
309,Minneapolis,2001,November,2,0,Democrat,Female,Black,0.497533017695208,0.649939501050455,0.180458690801035,0.0791003532991483,0.104278551165376,1
310,Oceanside,2012,November,3,1,Republican,Male,Caucasian,0.506895112786096,0.669760304831139,0.0467297336488838,0.359375432239035,0.201997844471356,0
311,Madison,2007,April,2,1,Democrat,Male,Caucasian,0.507885534397877,0.804274235912041,0.0683317716445168,0.0601432442351228,0.094588634865754,0
312,Tacoma,2005,November,3,1,Democrat,Male,Caucasian,0.509220150995588,0.66966247128571,0.112177001300839,0.0906860836782825,0.127511921317353,0
313,Dallas,2015,May,2,1,Democrat,Male,Caucasian,0.502830281586284,0.566863642245939,0.24619945227658,0.420801806607756,0.121987852344386,0
314,Pasadena,2020,November,2,0,Democrat,Male,Caucasian,0.523276557787878,0.507765931841028,0.0876764501833524,0.34917668379844,0.172181398575656,1
315,Warwick,2008,November,2,1,Republican,Male,Caucasian,0.522163210903862,0.932072083931284,0.0157431765964393,0.0305541366250868,0.031256393532285,0
316,Warwick,2012,November,2,1,Republican,Male,Caucasian,0.52226593370692,0.923849656218633,0.0174418152305946,0.0376287922781276,0.033145734081806,0
317,Anaheim,1998,November,3,1,Democrat,Male,Caucasian,0.498652669636054,0.580967341729754,0.0263939441840452,0.436944673520984,0.343958755380031,0
