,geo_name,year,votes,vote_share,incumbent,winner,prob_democrat,prob_republican,pid_est,prob_male,prob_female,gender_est,prob_black,prob_white,prob_hispanic,prob_asian,prob_other,race_est,contributor.cfscore,percent_women,percent_white,percent_black,percent_hispanic,percent_asian_american,candidate_count,cpi_prevYear,unemployment_prevYear,pid_est_knn,gender_est_knn,race_est_knn
3243,Amarillo,2003,3827.0,0.83,1.0,1,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,1.12,0.518417649665975,0.773558471824891,0.0616322055419049,0.239326696280711,0.131889292569109,2,179.86666666666667,5.8,1.0,1.0,2.0
4518,Amarillo,2003,798.0,0.17,0.0,0,0.06,0.94,Republican,0.02,0.98,Female,0.02,0.98,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.518417649665975,0.773558471824891,0.0616322055419049,0.239326696280711,0.131889292569109,2,179.86666666666667,5.8,1.0,0.0,2.0
1540,Amarillo,2019,10668.0,0.64,1.0,1,0.0,1.0,Republican,0.0,1.0,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,1.18,0.508245008260139,0.816328104139351,0.0660014365721373,0.327049927760116,0.0511105843457219,3,251.09949999999995,3.9,1.0,0.0,2.0
3144,Amarillo,2019,4144.0,0.25,0.0,0,0.04,0.96,Republican,0.0,1.0,Female,0.09,0.88,0.02,0.01,0.0,Caucasian,0.8224900398406375,0.508245008260139,0.816328104139351,0.0660014365721373,0.327049927760116,0.0511105843457219,3,251.09949999999995,3.9,1.0,0.0,2.0
3951,Amarillo,2019,1921.0,0.11,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.99,0.01,Male,0.18,0.78,0.03,0.01,0.0,Caucasian,-0.14590909090909085,0.508245008260139,0.816328104139351,0.0660014365721373,0.327049927760116,0.0511105843457219,3,251.09949999999995,3.9,0.4171351472903081,1.0,2.0
348,Anaheim,1994,36889.0,0.71,1.0,1,0.99,0.01,Democrat,0.95,0.05,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.72,0.496268971245134,0.647662187865245,0.025921910719531,0.375666619171549,0.299401432748836,2,144.475,6.9,0.0,1.0,2.0
1104,Anaheim,1994,15051.0,0.29,0.0,0,0.06,0.94,Republican,1.0,0.0,Male,0.22,0.74,0.03,0.0,0.0,Caucasian,0.8224900398406375,0.496268971245134,0.647662187865245,0.025921910719531,0.375666619171549,0.299401432748836,2,144.475,6.9,1.0,1.0,2.0
447,Anaheim,1998,30542.0,0.54,1.0,1,1.0,0.0,Democrat,0.95,0.05,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.72,0.498652669636054,0.580967341729754,0.0263939441840452,0.436944673520984,0.343958755380031,3,160.525,4.9,0.0,1.0,2.0
667,Anaheim,1998,22711.0,0.4,0.0,0,0.07,0.93,Republican,1.0,0.0,Male,0.0,0.99,0.01,0.0,0.0,Caucasian,0.8224900398406375,0.498652669636054,0.580967341729754,0.0263939441840452,0.436944673520984,0.343958755380031,3,160.525,4.9,1.0,1.0,2.0
3551,Anaheim,1998,2924.0,0.05,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.97,0.03,Male,0.03,0.92,0.05,0.0,0.0,Caucasian,-0.14590909090909085,0.498652669636054,0.580967341729754,0.0263939441840452,0.436944673520984,0.343958755380031,3,160.525,4.9,0.4171351472903081,1.0,2.0
284,Anaheim,2006,41449.0,0.79,1.0,1,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.501514242784564,0.535293190726219,0.0273299020802289,0.503689094154242,0.38232504117307,2,195.26666666666665,5.1,1.0,1.0,2.0
1499,Anaheim,2006,11004.0,0.21,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.0,0.99,0.01,0.0,0.0,Caucasian,-0.14590909090909085,0.501514242784564,0.535293190726219,0.0273299020802289,0.503689094154242,0.38232504117307,2,195.26666666666665,5.1,0.4171351472903081,1.0,2.0
614,Anaheim,2014,24116.0,0.53,1.0,1,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,1.03,0.504446444738649,0.581915977967614,0.0274927443815938,0.533792233642565,0.303110137587022,4,232.95175,7.4,1.0,1.0,2.0
1771,Anaheim,2014,9235.0,0.2,0.0,0,0.93,0.07,Democrat,0.0,1.0,Female,0.0,0.0,1.0,0.0,0.0,Hispanic,-0.59,0.504446444738649,0.581915977967614,0.0274927443815938,0.533792233642565,0.303110137587022,4,232.95175,7.4,0.0,0.0,3.0
1857,Anaheim,2014,8757.0,0.19,0.0,0,0.0,1.0,Republican,0.0,1.0,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.504446444738649,0.581915977967614,0.0274927443815938,0.533792233642565,0.303110137587022,4,232.95175,7.4,1.0,0.0,2.0
3498,Anaheim,2014,3090.0,0.07,0.0,0,0.26,0.74,Republican,1.0,0.0,Male,0.0,0.97,0.02,0.0,0.0,Caucasian,0.8224900398406375,0.504446444738649,0.581915977967614,0.0274927443815938,0.533792233642565,0.303110137587022,4,232.95175,7.4,1.0,1.0,2.0
402,Anchorage,1997,32569.0,0.54,1.0,1,0.21,0.79,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.05,0.49165586750238,0.747835392308646,0.0601532567206676,0.0520711689013066,0.0798741966803614,10,156.85833333333332,5.4,1.0,1.0,2.0
548,Anchorage,1997,26262.0,0.43,1.0,0,0.0,1.0,Republican,0.95,0.05,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.91,0.49165586750238,0.747835392308646,0.0601532567206676,0.0520711689013066,0.0798741966803614,10,156.85833333333332,5.4,1.0,1.0,2.0
4686,Anchorage,1997,495.0,0.01,0.0,0,0.94,0.06,Democrat,0.02,0.98,Female,0.1,0.66,0.2,0.04,0.0,Caucasian,-0.34,0.49165586750238,0.747835392308646,0.0601532567206676,0.0520711689013066,0.0798741966803614,10,156.85833333333332,5.4,0.0,0.0,2.0
4693,Anchorage,1997,485.0,0.01,0.0,0,0.0,1.0,Republican,0.17,0.83,Female,0.01,0.97,0.0,0.02,0.0,Caucasian,0.96,0.49165586750238,0.747835392308646,0.0601532567206676,0.0520711689013066,0.0798741966803614,10,156.85833333333332,5.4,1.0,0.0,2.0
4873,Anchorage,1997,264.0,0.0,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.0,0.99,0.0,0.0,0.0,Caucasian,-0.14590909090909085,0.49165586750238,0.747835392308646,0.0601532567206676,0.0520711689013066,0.0798741966803614,10,156.85833333333332,5.4,0.4171351472903081,1.0,2.0
4882,Anchorage,1997,254.0,0.0,0.0,0,0.44,0.56,Republican,1.0,0.0,Male,0.05,0.94,0.01,0.0,0.0,Caucasian,0.8224900398406375,0.49165586750238,0.747835392308646,0.0601532567206676,0.0520711689013066,0.0798741966803614,10,156.85833333333332,5.4,1.0,1.0,2.0
4959,Anchorage,1997,179.0,0.0,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.53,0.46,0.0,0.0,0.0,Black,-0.14590909090909085,0.49165586750238,0.747835392308646,0.0601532567206676,0.0520711689013066,0.0798741966803614,10,156.85833333333332,5.4,0.4171351472903081,1.0,1.0
5016,Anchorage,1997,131.0,0.0,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.97,0.03,Male,0.0,0.98,0.02,0.0,0.0,Caucasian,-0.14590909090909085,0.49165586750238,0.747835392308646,0.0601532567206676,0.0520711689013066,0.0798741966803614,10,156.85833333333332,5.4,0.4171351472903081,1.0,2.0
5020,Anchorage,1997,126.0,0.0,0.0,0,0.44,0.56,Republican,1.0,0.0,Male,0.35,0.65,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.49165586750238,0.747835392308646,0.0601532567206676,0.0520711689013066,0.0798741966803614,10,156.85833333333332,5.4,1.0,1.0,2.0
5069,Anchorage,1997,89.0,0.0,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.01,0.98,0.01,0.0,0.0,Caucasian,-0.14590909090909085,0.49165586750238,0.747835392308646,0.0601532567206676,0.0520711689013066,0.0798741966803614,10,156.85833333333332,5.4,0.4171351472903081,1.0,2.0
488,Anchorage,2003,28604.0,0.45,0.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.77,0.493534350215461,0.703517559061815,0.057556380466114,0.0624790657290852,0.0980142460718046,11,179.86666666666667,5.8,0.0,1.0,2.0
628,Anchorage,2003,23615.0,0.37,1.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.8,0.493534350215461,0.703517559061815,0.057556380466114,0.0624790657290852,0.0980142460718046,11,179.86666666666667,5.8,1.0,1.0,2.0
1651,Anchorage,2003,9954.0,0.16,1.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.01,0.97,0.01,0.01,0.0,Caucasian,0.79,0.493534350215461,0.703517559061815,0.057556380466114,0.0624790657290852,0.0980142460718046,11,179.86666666666667,5.8,1.0,1.0,2.0
4691,Anchorage,2003,488.0,0.01,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.42,0.493534350215461,0.703517559061815,0.057556380466114,0.0624790657290852,0.0980142460718046,11,179.86666666666667,5.8,0.0,1.0,2.0
4944,Anchorage,2003,195.0,0.0,0.0,0,0.49,0.51,Republican,0.02,0.98,Female,0.0,0.96,0.03,0.0,0.0,Caucasian,0.8224900398406375,0.493534350215461,0.703517559061815,0.057556380466114,0.0624790657290852,0.0980142460718046,11,179.86666666666667,5.8,1.0,0.0,2.0
5000,Anchorage,2003,144.0,0.0,0.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-1.08,0.493534350215461,0.703517559061815,0.057556380466114,0.0624790657290852,0.0980142460718046,11,179.86666666666667,5.8,1.0,1.0,2.0
5012,Anchorage,2003,135.0,0.0,0.0,0,0.49,0.51,Republican,0.99,0.01,Male,0.03,0.97,0.01,0.0,0.0,Caucasian,0.8224900398406375,0.493534350215461,0.703517559061815,0.057556380466114,0.0624790657290852,0.0980142460718046,11,179.86666666666667,5.8,1.0,1.0,2.0
5053,Anchorage,2003,103.0,0.0,0.0,0,0.13,0.87,Republican,1.0,0.0,Male,0.01,0.99,0.0,0.0,0.0,Caucasian,0.42,0.493534350215461,0.703517559061815,0.057556380466114,0.0624790657290852,0.0980142460718046,11,179.86666666666667,5.8,1.0,1.0,2.0
5062,Anchorage,2003,97.0,0.0,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.14590909090909085,0.493534350215461,0.703517559061815,0.057556380466114,0.0624790657290852,0.0980142460718046,11,179.86666666666667,5.8,0.4171351472903081,1.0,2.0
5096,Anchorage,2003,61.0,0.0,0.0,0,0.04,0.96,Republican,1.0,0.0,Male,0.01,0.97,0.01,0.01,0.0,Caucasian,0.8224900398406375,0.493534350215461,0.703517559061815,0.057556380466114,0.0624790657290852,0.0980142460718046,11,179.86666666666667,5.8,1.0,1.0,2.0
5108,Anchorage,2003,49.0,0.0,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.67,0.493534350215461,0.703517559061815,0.057556380466114,0.0624790657290852,0.0980142460718046,11,179.86666666666667,5.8,0.0,1.0,2.0
312,Anchorage,2006,39468.0,0.56,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.77,0.492933470700206,0.684709802985875,0.0567186283918777,0.0681007877207769,0.109357445628854,4,195.26666666666665,5.1,0.0,1.0,2.0
482,Anchorage,2006,28760.0,0.41,0.0,0,0.06,0.94,Republican,1.0,0.0,Male,0.03,0.84,0.01,0.12,0.0,Caucasian,0.89,0.492933470700206,0.684709802985875,0.0567186283918777,0.0681007877207769,0.109357445628854,4,195.26666666666665,5.1,1.0,1.0,2.0
4036,Anchorage,2006,1747.0,0.02,0.0,0,0.98,0.02,Democrat,1.0,0.0,Male,0.02,0.97,0.0,0.0,0.0,Caucasian,-0.78,0.492933470700206,0.684709802985875,0.0567186283918777,0.0681007877207769,0.109357445628854,4,195.26666666666665,5.1,0.0,1.0,2.0
4734,Anchorage,2006,431.0,0.01,0.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-1.08,0.492933470700206,0.684709802985875,0.0567186283918777,0.0681007877207769,0.109357445628854,4,195.26666666666665,5.1,1.0,1.0,2.0
412,Anchorage,2012,32005.0,0.6,1.0,1,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.94,0.491726831082543,0.65289982704458,0.055615388553012,0.0788240884705421,0.118851477543311,6,224.923,8.9,1.0,1.0,2.0
753,Anchorage,2012,20613.0,0.38,0.0,0,0.87,0.13,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.51,0.491726831082543,0.65289982704458,0.055615388553012,0.0788240884705421,0.118851477543311,6,224.923,8.9,0.0,1.0,2.0
4800,Anchorage,2012,347.0,0.01,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.491726831082543,0.65289982704458,0.055615388553012,0.0788240884705421,0.118851477543311,6,224.923,8.9,0.0,1.0,2.0
4880,Anchorage,2012,256.0,0.0,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.67,0.491726831082543,0.65289982704458,0.055615388553012,0.0788240884705421,0.118851477543311,6,224.923,8.9,0.0,1.0,2.0
4892,Anchorage,2012,241.0,0.0,0.0,0,0.17,0.83,Republican,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.491726831082543,0.65289982704458,0.055615388553012,0.0788240884705421,0.118851477543311,6,224.923,8.9,1.0,1.0,2.0
4897,Anchorage,2012,239.0,0.0,0.0,0,0.6,0.4,Democrat,1.0,0.0,Male,0.01,0.98,0.01,0.0,0.0,Caucasian,-0.3620114576702737,0.491726831082543,0.65289982704458,0.055615388553012,0.0788240884705421,0.118851477543311,6,224.923,8.9,0.0,1.0,2.0
277,Anchorage,2018,42639.0,0.56,1.0,1,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.73,0.490510430290574,0.632700923524451,0.0556566773333602,0.088507102753071,0.101960775058482,9,245.121,4.4,0.0,1.0,2.0
492,Anchorage,2018,28560.0,0.37,0.0,0,0.0,1.0,Republican,0.0,1.0,Female,0.03,0.97,0.01,0.0,0.0,Caucasian,1.02,0.490510430290574,0.632700923524451,0.0556566773333602,0.088507102753071,0.101960775058482,9,245.121,4.4,1.0,0.0,2.0
4161,Anchorage,2018,1502.0,0.02,0.0,0,0.99,0.01,Democrat,1.0,0.0,Male,0.09,0.9,0.0,0.01,0.0,Caucasian,-0.3620114576702737,0.490510430290574,0.632700923524451,0.0556566773333602,0.088507102753071,0.101960775058482,9,245.121,4.4,0.0,1.0,2.0
4312,Anchorage,2018,1171.0,0.02,0.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.01,0.98,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.490510430290574,0.632700923524451,0.0556566773333602,0.088507102753071,0.101960775058482,9,245.121,4.4,1.0,1.0,2.0
4455,Anchorage,2018,897.0,0.01,0.0,0,0.16,0.84,Republican,1.0,0.0,Male,0.02,0.91,0.06,0.01,0.0,Caucasian,0.8224900398406375,0.490510430290574,0.632700923524451,0.0556566773333602,0.088507102753071,0.101960775058482,9,245.121,4.4,1.0,1.0,2.0
4710,Anchorage,2018,468.0,0.01,0.0,0,0.14,0.86,Republican,1.0,0.0,Male,0.02,0.98,0.0,0.0,0.0,Caucasian,1.6,0.490510430290574,0.632700923524451,0.0556566773333602,0.088507102753071,0.101960775058482,9,245.121,4.4,1.0,1.0,2.0
4724,Anchorage,2018,446.0,0.01,0.0,0,0.92,0.08,Democrat,1.0,0.0,Male,0.0,0.03,0.96,0.0,0.0,Hispanic,-0.3620114576702737,0.490510430290574,0.632700923524451,0.0556566773333602,0.088507102753071,0.101960775058482,9,245.121,4.4,0.0,1.0,3.0
4754,Anchorage,2018,408.0,0.01,0.0,0,0.4,0.6,Republican,0.99,0.01,Male,0.03,0.88,0.08,0.0,0.0,Caucasian,0.8224900398406375,0.490510430290574,0.632700923524451,0.0556566773333602,0.088507102753071,0.101960775058482,9,245.121,4.4,1.0,1.0,2.0
4862,Anchorage,2018,272.0,0.0,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.490510430290574,0.632700923524451,0.0556566773333602,0.088507102753071,0.101960775058482,9,245.121,4.4,0.0,1.0,2.0
1738,Anderson,1995,9411.0,0.52,1.0,1,0.95,0.05,Democrat,0.8055726738293127,0.1944273261706872,Unknown,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.67,0.529468086700994,0.834293528839401,0.145369844240365,0.0134825205357615,0.0101686770863546,2,148.225,6.1,0.0,0.8053922562335293,2.0
1840,Anderson,1995,8817.0,0.48,0.0,0,0.93,0.07,Democrat,1.0,0.0,Male,0.02,0.98,0.0,0.01,0.0,Caucasian,-0.1,0.529468086700994,0.834293528839401,0.145369844240365,0.0134825205357615,0.0101686770863546,2,148.225,6.1,0.0,1.0,2.0
1889,Anderson,1999,8595.0,0.55,1.0,1,0.95,0.05,Democrat,0.8055726738293127,0.1944273261706872,Unknown,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.67,0.526879990260144,0.822806742062118,0.148081569209676,0.0192364980804338,0.012975577584211,2,163.00833333333335,4.5,0.0,0.8053922562335293,2.0
2272,Anderson,1999,7002.0,0.45,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.04,0.96,Female,0.01,0.98,0.01,0.0,0.0,Caucasian,-0.14590909090909085,0.526879990260144,0.822806742062118,0.148081569209676,0.0192364980804338,0.012975577584211,2,163.00833333333335,4.5,0.4171351472903081,0.0,2.0
1683,Ann Arbor,1993,9736.0,0.56,0.0,1,0.0,1.0,Republican,0.02,0.98,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,0.43,0.505517774436213,0.797878307522489,0.0897609015319584,0.0280917044923012,0.0998658150337497,4,140.3083333333333,7.5,1.0,0.0,2.0
2250,Ann Arbor,1993,7066.0,0.41,1.0,0,1.0,0.0,Democrat,0.02,0.98,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.6,0.505517774436213,0.797878307522489,0.0897609015319584,0.0280917044923012,0.0998658150337497,4,140.3083333333333,7.5,0.0,0.0,2.0
4772,Ann Arbor,1993,385.0,0.02,0.0,0,0.03,0.97,Republican,0.0,1.0,Female,0.0,0.96,0.0,0.01,0.02,Caucasian,1.17,0.505517774436213,0.797878307522489,0.0897609015319584,0.0280917044923012,0.0998658150337497,4,140.3083333333333,7.5,1.0,0.0,2.0
5091,Ann Arbor,1993,68.0,0.0,0.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.505517774436213,0.797878307522489,0.0897609015319584,0.0280917044923012,0.0998658150337497,4,140.3083333333333,7.5,1.0,1.0,2.0
819,Ann Arbor,1994,19298.0,0.55,1.0,1,0.0,1.0,Republican,0.02,0.98,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,0.43,0.505556414531638,0.790578746356238,0.0895543071354403,0.0288570464841749,0.104381030259857,2,144.475,6.9,1.0,0.0,2.0
1052,Ann Arbor,1994,15787.0,0.45,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.67,0.505556414531638,0.790578746356238,0.0895543071354403,0.0288570464841749,0.104381030259857,2,144.475,6.9,0.0,1.0,2.0
588,Ann Arbor,1996,24778.0,0.53,1.0,1,0.0,1.0,Republican,0.02,0.98,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,0.43,0.505633694722488,0.775979624023736,0.0891411183424042,0.0303877304679223,0.113411460712072,2,152.38333333333335,5.6,1.0,0.0,2.0
681,Ann Arbor,1996,22331.0,0.47,0.0,0,1.0,0.0,Democrat,0.97,0.03,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.57,0.505633694722488,0.775979624023736,0.0891411183424042,0.0303877304679223,0.113411460712072,2,152.38333333333335,5.6,0.0,1.0,2.0
915,Ann Arbor,1998,17638.0,0.5,1.0,1,0.0,1.0,Republican,0.02,0.98,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,0.43,0.505710974913338,0.761380501691234,0.0887279295493681,0.0319184144516697,0.122441891164287,3,160.525,4.9,1.0,0.0,2.0
965,Ann Arbor,1998,16933.0,0.48,0.0,0,1.0,0.0,Democrat,0.97,0.03,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.57,0.505710974913338,0.761380501691234,0.0887279295493681,0.0319184144516697,0.122441891164287,3,160.525,4.9,0.0,1.0,2.0
4586,Ann Arbor,1998,675.0,0.02,0.0,0,0.83,0.17,Democrat,0.02,0.98,Female,0.02,0.92,0.01,0.04,0.01,Caucasian,-0.3620114576702737,0.505710974913338,0.761380501691234,0.0887279295493681,0.0319184144516697,0.122441891164287,3,160.525,4.9,0.0,0.0,2.0
542,Ann Arbor,2002,26495.0,0.75,1.0,1,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.46,0.506055990710697,0.74342366405714,0.0861063540178133,0.0349499856488199,0.136007987017428,2,177.04166666666666,4.7,0.0,1.0,2.0
1853,Ann Arbor,2002,8764.0,0.25,0.0,0,0.0,1.0,Republican,0.0,1.0,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.18,0.506055990710697,0.74342366405714,0.0861063540178133,0.0349499856488199,0.136007987017428,2,177.04166666666666,4.7,1.0,0.0,2.0
333,Ann Arbor,2004,38067.0,0.69,1.0,1,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.46,0.506323726317204,0.740065948755548,0.0838979672792947,0.0364508728622228,0.140543652418354,2,184.0,6.0,0.0,1.0,2.0
939,Ann Arbor,2004,17285.0,0.31,0.0,0,0.0,1.0,Republican,0.0,1.0,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,0.72,0.506323726317204,0.740065948755548,0.0838979672792947,0.0364508728622228,0.140543652418354,2,184.0,6.0,1.0,0.0,2.0
433,Ann Arbor,2006,30935.0,0.79,1.0,1,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.46,0.506591461923712,0.736708233453957,0.081689580540776,0.0379517600756256,0.14507931781928,2,195.26666666666665,5.1,0.0,1.0,2.0
1962,Ann Arbor,2006,8283.0,0.21,0.0,0,0.85,0.15,Democrat,1.0,0.0,Male,0.17,0.81,0.02,0.0,0.0,Caucasian,-0.3620114576702737,0.506591461923712,0.736708233453957,0.081689580540776,0.0379517600756256,0.14507931781928,2,195.26666666666665,5.1,0.0,1.0,2.0
248,Ann Arbor,2008,46811.0,0.85,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.50685919753022,0.733350518152365,0.0794811938022573,0.0394526472890284,0.149614983220206,2,207.34416666666667,4.6,0.0,1.0,2.0
2013,Ann Arbor,2008,8001.0,0.15,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.02,0.97,0.01,0.0,0.0,Caucasian,-0.14590909090909085,0.50685919753022,0.733350518152365,0.0794811938022573,0.0394526472890284,0.149614983220206,2,207.34416666666667,4.6,0.4171351472903081,1.0,2.0
513,Ann Arbor,2010,27957.0,0.82,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.507126933136728,0.729992802850773,0.0772728070637387,0.0409535345024312,0.154150648621132,2,214.56466666666668,9.3,0.0,1.0,2.0
2542,Ann Arbor,2010,5983.0,0.18,0.0,0,0.78,0.22,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-1.06,0.507126933136728,0.729992802850773,0.0772728070637387,0.0409535345024312,0.154150648621132,2,214.56466666666668,9.3,0.0,1.0,2.0
279,Ann Arbor,2012,42262.0,0.85,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.50616288746271,0.726100508069329,0.0754199353018792,0.0423524246533385,0.157052245405374,2,224.923,8.9,0.0,1.0,2.0
2092,Ann Arbor,2012,7652.0,0.15,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.61,0.38,0.01,0.0,0.0,Black,-0.14590909090909085,0.50616288746271,0.726100508069329,0.0754199353018792,0.0423524246533385,0.157052245405374,2,224.923,8.9,0.4171351472903081,1.0,1.0
1117,Antioch,2008,14912.0,0.51,0.0,1,0.0,1.0,Republican,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.51284195214351,0.522048064836467,0.157554848306697,0.297711851863158,0.235939958822599,2,207.34416666666667,4.6,1.0,1.0,2.0
1159,Antioch,2008,14437.0,0.49,1.0,0,0.98,0.02,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.79,0.51284195214351,0.522048064836467,0.157554848306697,0.297711851863158,0.235939958822599,2,207.34416666666667,4.6,0.0,1.0,2.0
1429,Antioch,2016,11497.0,0.34,0.0,1,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.14590909090909085,0.516751501436291,0.439348501177958,0.197841745382266,0.325849290653048,0.171082571898172,4,237.00175,5.3,0.4171351472903081,1.0,2.0
1440,Antioch,2016,11433.0,0.34,1.0,0,1.0,0.0,Democrat,1.0,0.0,Male,1.0,0.0,0.0,0.0,0.0,Black,-0.89,0.516751501436291,0.439348501177958,0.197841745382266,0.325849290653048,0.171082571898172,4,237.00175,5.3,0.0,1.0,1.0
2202,Antioch,2016,7232.0,0.22,0.0,0,0.16,0.84,Republican,0.0,1.0,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.516751501436291,0.439348501177958,0.197841745382266,0.325849290653048,0.171082571898172,4,237.00175,5.3,1.0,0.0,2.0
3461,Antioch,2016,3186.0,0.1,0.0,0,0.72,0.28,Democrat,1.0,0.0,Male,0.03,0.03,0.94,0.0,0.0,Hispanic,-0.36,0.516751501436291,0.439348501177958,0.197841745382266,0.325849290653048,0.171082571898172,4,237.00175,5.3,0.0,1.0,3.0
801,Antioch,2020,19792.0,0.44,0.0,1,0.92,0.08,Democrat,1.0,0.0,Male,1.0,0.0,0.0,0.0,0.0,Black,0.07,0.518938848920863,0.406097122302158,0.214685251798561,0.331852517985611,0.116888489208633,5,255.65258333333333,3.7,0.0,1.0,1.0
1102,Antioch,2020,15094.0,0.34,1.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.14590909090909085,0.518938848920863,0.406097122302158,0.214685251798561,0.331852517985611,0.116888489208633,5,255.65258333333333,3.7,0.4171351472903081,1.0,2.0
