contest,full_name,ledb_candid,fips,geo_name,year,month,votes,vote_share,incumbent,winner,n_winners,prob_democrat,prob_republican,pid_est,prob_male,prob_female,gender_est,prob_black,prob_white,prob_hispanic,prob_asian,prob_other,race_est,contributor.cfscore,bonica.cid,percent_women,percent_white,percent_black,percent_hispanic,percent_asian_american,candidate_count,cpi_prevYear,unemployment_prevYear
1836000_2019_11_indianapolis_IN_Mayor_mayor_1,joseph 'joe' hogsett,13010,1836000,indianapolis,2019,11.0,108319.0,0.72,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.26,0.73,0.01,0.0,0.0,caucasian,-0.54,100034662.0,,,,,,3,251.09949999999995,3.9
667000_1995_12_san francisco_CA_Mayor_mayor_1,willie brown,74208,667000,san francisco,1995,12.0,107500.0,0.57,0.0,win,1,1.0,0.0,D,0.99,0.01,M,1.0,0.0,0.0,0.0,0.0,black,-0.44,4167384347.0,0.495483181554321,0.516122645802754,0.0935428635260495,0.140049995329414,0.364314655067933,2,148.225,6.1
5363000_2013_11_seattle_WA_Mayor_mayor_1,ed murray,56254,5363000,seattle,2013,11.0,106384.0,0.52,0.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.39,3820451038.0,0.498568351539741,0.688240886737502,0.0775651221147695,0.0663570435763571,0.162941919971541,2,229.58608333333333,8.1
2148000_2018_11_louisville_KY_Mayor_mayor_1,angela leet,15550,2148000,louisville,2018,11.0,105853.0,0.37,0.0,lose,1,0.0,1.0,R,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.98,5000004028279867.0,0.527172746467055,0.629357884096772,0.330116184224391,0.0185574735297446,0.0215625743957601,9,245.121,4.4
667000_2007_11_san francisco_CA_Mayor_mayor_1,gavin newsom,73971,667000,san francisco,2007,11.0,105596.0,0.74,1.0,win,1,1.0,0.0,D,0.97,0.03,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.43,4616024568.0,0.492423664048248,0.488348810340252,0.0658561467092392,0.148153601852613,0.395379757999755,12,201.55833333333337,4.6
667000_2015_11_san francisco_CA_Mayor_mayor_1,edwin 'ed' lee,74164,667000,san francisco,2015,11.0,105298.0,0.56,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,0.0,0.0,1.0,0.01,asian,-0.19,2642853784.0,0.491338996626427,0.474447975596845,0.0563783390717885,0.151796775355524,0.373384634576309,11,236.715,6.2
4835000_1995_11_houston_TX_Mayor_mayor_1,bob lanier,50877,4835000,houston,1995,11.0,104222.0,0.83,1.0,win,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.50223356300733,0.509793060227104,0.266998272141359,0.325191083876949,0.204016321119221,3,148.225,6.1
1235000_2015_5_jacksonville_FL_Mayor_mayor_1,lenny curry,3578,1235000,jacksonville,2015,5.0,103626.0,0.51,0.0,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.515582505963655,0.588313524732583,0.308334179110563,0.0883822446263253,0.0566661669930617,2,236.715,6.2
668000_2010_6_san jose_CA_Mayor_mayor_1,charles 'chuck' reed,74225,668000,san jose,2010,6.0,103230.0,0.77,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.01,0.99,0.0,0.0,0.0,caucasian,-0.13,2476759596.0,0.497148873821017,0.427549469206357,0.0319702476473188,0.331559440219379,0.481957667594842,4,214.56466666666668,9.3
4835000_2007_11_houston_TX_Mayor_mayor_1,bill white,50878,4835000,houston,2007,11.0,101277.0,0.86,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.498930013072328,0.501408038721321,0.242133695433823,0.418867951340409,0.217852372877415,3,201.55833333333337,4.6
5182000_2016_11_virginia beach_VA_Mayor_mayor_1,will sessoms,55137,5182000,virginia beach,2016,11.0,101251.0,0.54,1.0,win,1,0.0,1.0,R,1.0,0.0,M,0.27,0.72,0.0,0.01,0.0,caucasian,0.67,29085828373.0,0.509193872812632,0.668553615406616,0.192574898311381,0.0754972776923694,0.0730763961736858,4,237.00175000000002,5.3
1235000_2015_5_jacksonville_FL_Mayor_mayor_1,alvin brown,3571,1235000,jacksonville,2015,5.0,98353.0,0.49,1.0,lose,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.41,2375689296.0,0.515582505963655,0.588313524732583,0.308334179110563,0.0883822446263253,0.0566661669930617,2,236.715,6.2
4835000_2013_11_houston_TX_Mayor_mayor_1,annise parker,50593,4835000,houston,2013,11.0,98124.0,0.57,1.0,win,1,1.0,0.0,D,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,-0.58,5000003818443435.0,0.498969428856896,0.524659653821978,0.23396156446878,0.441529378229579,0.172677456842221,9,229.58608333333333,8.1
5363000_2013_11_seattle_WA_Mayor_mayor_1,mike mcginn,56259,5363000,seattle,2013,11.0,97935.0,0.48,1.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.37,2703865255.0,0.498568351539741,0.688240886737502,0.0775651221147695,0.0663570435763571,0.162941919971541,2,229.58608333333333,8.1
5182000_2020_11_virginia beach_VA_Mayor_mayor_1,jody wagner,55129,5182000,virginia beach,2020,11.0,96400.0,0.44,0.0,lose,1,1.0,0.0,D,,,,,,,,,,-0.56,29075801789.0,0.50838847536989,0.662697328526591,0.190157285301454,0.0817079482275695,0.066925662093154,3,255.65258333333335,3.7
2205000_2004_11_baton rouge_LA_Mayor_mayor_1,melvin 'kip' holden,16118,2205000,baton rouge,2004,11.0,94802.0,0.54,0.0,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,,,0.522466664110894,0.431685077162488,0.518257611789073,0.0236577321678613,0.0372481520173162,2,184.0,6.0
1517000_2000_9_honolulu_HI_Mayor_mayor_1,jeremy harris,7059,1517000,honolulu,2000,9.0,94067.0,0.51,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,2541789539.0,0.508611434736868,0.196667895398176,0.0162461624562433,0.0436666065754177,0.635970801034287,8,166.58333333333334,4.2
4748000_1995_10_memphis_TN_Mayor_mayor_1,willie herenton,47511,4748000,memphis,1995,10.0,93899.0,0.74,1.0,win,1,0.95,0.05,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.42,3788149468.0,0.529902177533363,0.392114358959696,0.581258933783525,0.0185065681624584,0.0196835113765565,4,148.225,6.1
1836000_2011_11_indianapolis_IN_Mayor_mayor_1,greg ballard,13007,1836000,indianapolis,2011,11.0,92499.0,0.51,1.0,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,104911049.0,,,,,,3,218.0761666666667,9.6
2255000_1998_2_new orleans_LA_Mayor_mayor_1,marc morial,16675,2255000,new orleans,1998,2.0,92378.0,0.79,1.0,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.42,3788092281.0,0.532237748561502,0.294257516351296,0.661855820257608,0.0314093931469299,0.0317101205864413,3,160.525,4.9
664000_2008_11_sacramento_CA_Mayor_mayor_1,kevin johnson,73404,664000,sacramento,2008,11.0,92288.0,0.58,0.0,win,1,0.93,0.07,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.55,2417723454.0,0.513348033899998,0.4567281748468,0.148131719275311,0.25806966559911,0.31384040006038,2,207.34416666666667,4.6
4865000_2021_5_san antonio_TX_Mayor_mayor_1,ron nirenberg,52355,4865000,san antonio,2021,5.0,92156.0,0.62,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,0.0,0.0,1.0,0.0,asian,-0.29,30187840786.0,,,,,,14,258.85574999999994,8.1
1714000_2007_2_chicago_IL_Mayor_mayor_1,dorothy brown,9974,1714000,chicago,2007,2.0,91878.0,0.2,0.0,lose,1,1.0,0.0,D,0.0,1.0,F,0.95,0.05,0.0,0.0,0.0,black,-0.95,5000036119959992.0,0.514760551976698,0.440847387756731,0.340821295498473,0.280327363930855,0.186059838165667,3,201.55833333333337,4.6
666000_2008_6_san diego_CA_Mayor_mayor_1,jerry sanders,73861,666000,san diego,2008,6.0,91850.0,0.54,1.0,win,1,0.01,0.99,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.84,33229207379.0,0.494915114454373,0.591499935316675,0.0695453203371729,0.280888217207415,0.282547520462255,5,207.34416666666667,4.6
820000_2019_6_denver_CO_Mayor_mayor_1,michael hancock,78244,820000,denver,2019,6.0,91675.0,0.56,1.0,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.36,29356362347.0,0.499331219244402,0.753940450478306,0.0934216984513069,0.300880568633101,0.0487311661896856,2,251.09949999999995,3.9
667000_1999_12_san francisco_CA_Mayor_mayor_1,tom ammiano,74128,667000,san francisco,1999,12.0,89428.0,0.4,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.23,4185394132.0,0.492441582386285,0.500506993018788,0.081036296646384,0.140794186167499,0.375440007048724,2,163.00833333333335,4.5
664000_2020_3_sacramento_CA_Mayor_mayor_1,darrell steinberg,73308,664000,sacramento,2020,3.0,89048.0,0.77,1.0,win,1,0.99,0.01,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.06,3818421363.0,0.510534406004831,0.463451979318468,0.131762920967001,0.2886271534945,0.188844748767293,3,255.65258333333335,3.7
4835000_2019_12_houston_TX_Mayor_mayor_1,tony buzbee,50905,4835000,houston,2019,12.0,88844.0,0.44,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.1,0.68,0.19,0.03,0.0,caucasian,,,0.500520183204619,0.563723423232366,0.227031029281768,0.448484810533993,0.0827118986509193,2,251.09949999999995,3.9
3775000_2016_11_winston-salem_NC_Mayor_mayor_1,allen joines,38466,3775000,winston-salem,2016,11.0,88784.0,0.97,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.34,2599819983.0,0.530422286619703,0.544516732029917,0.347966018794629,0.148670359240838,0.060071762706801,2,237.00175000000002,5.3
1836000_2003_11_indianapolis_IN_Mayor_mayor_1,bart peterson,13003,1836000,indianapolis,2003,11.0,87992.0,0.63,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,104985147.0,,,,,,2,179.86666666666667,5.8
3775000_2020_11_winston-salem_NC_Mayor_mayor_1,allen joines,38466,3775000,winston-salem,2020,11.0,85705.0,0.72,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.34,2599819983.0,0.530581897876001,0.566089752780452,0.348839686213465,0.149785961534523,0.0250496692132806,2,255.65258333333335,3.7
455000_2015_8_phoenix_AZ_Mayor_mayor_1,greg stanton,45594,455000,phoenix,2015,8.0,85629.0,0.65,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.500074651456826,0.693618692153672,0.0679566134738276,0.417117135441479,0.128022615969088,3,236.715,6.2
1836000_2011_11_indianapolis_IN_Mayor_mayor_1,melina kennedy,13014,1836000,indianapolis,2011,11.0,84968.0,0.47,0.0,lose,1,1.0,0.0,D,0.0,1.0,F,0.0,0.98,0.02,0.0,0.0,caucasian,-0.54,5000003079026095.0,,,,,,3,218.0761666666667,9.6
1235000_2019_3_jacksonville_FL_Mayor_mayor_1,lenny curry,3578,1235000,jacksonville,2019,3.0,84604.0,0.58,1.0,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.515784460813919,0.583439875801809,0.309271744257799,0.0972859122742718,0.0494480652789628,4,251.09949999999995,3.9
653000_2018_11_oakland_CA_Mayor_mayor_1,libby schaaf,71327,653000,oakland,2018,11.0,84314.0,0.53,1.0,win,1,1.0,0.0,D,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.516652681063214,0.352908960038296,0.246045230508826,0.267022005788949,0.186169198758747,10,245.121,4.4
1836000_2007_11_indianapolis_IN_Mayor_mayor_1,greg ballard,13007,1836000,indianapolis,2007,11.0,83238.0,0.52,0.0,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,104911049.0,,,,,,2,201.55833333333337,4.6
667000_1995_12_san francisco_CA_Mayor_mayor_1,frank jordan,74167,667000,san francisco,1995,12.0,82173.0,0.43,1.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,33834013180.0,0.495483181554321,0.516122645802754,0.0935428635260495,0.140049995329414,0.364314655067933,2,148.225,6.1
5553000_1996_3_milwaukee_WI_Mayor_mayor_1,john norquist,57969,5553000,milwaukee,1996,3.0,82148.0,0.6,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.81,4063293308.0,0.524148861258746,0.553380135673541,0.345864428145301,0.0971069232305485,0.0755544669737446,2,152.38333333333335,5.6
2205000_2004_11_baton rouge_LA_Mayor_mayor_1,bobby simpson,16113,2205000,baton rouge,2004,11.0,81142.0,0.46,1.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.522466664110894,0.431685077162488,0.518257611789073,0.0236577321678613,0.0372481520173162,2,184.0,6.0
1150000_2002_11_washington_DC_Mayor_mayor_1,anthony williams,993,1150000,washington,2002,11.0,79841.0,0.61,1.0,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.65,2698864442.0,0.528833808663705,0.323205768216132,0.581524219053626,0.0810622541320652,0.067624312925083,5,177.04166666666666,4.7
3918000_1995_11_columbus_OH_Mayor_mayor_1,greg lashutka,40347,3918000,columbus,1995,11.0,79128.0,0.69,1.0,win,1,0.02,0.98,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.89,4173389815.0,0.515523215961411,0.711781953241337,0.235098883952474,0.0176035019871531,0.0372573979163506,2,148.225,6.1
4865000_1993_5_san antonio_TX_Mayor_mayor_1,nelson wolff,52440,4865000,san antonio,1993,5.0,79056.0,0.84,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.11,2592822018.0,0.517917793263471,0.7086961124806,0.0697502018027677,0.565093135555857,0.205597487770501,4,140.3083333333333,7.5
2148000_2014_11_louisville_KY_Mayor_mayor_1,bob devore,15711,2148000,louisville,2014,11.0,78870.0,0.31,0.0,lose,1,0.0,1.0,R,0.99,0.01,M,0.01,0.99,0.0,0.0,0.0,caucasian,1.75,26772973966.0,0.527172746467055,0.629357884096772,0.330116184224391,0.0185574735297446,0.0215625743957601,2,232.95174999999998,7.4
1235000_2007_3_jacksonville_FL_Mayor_mayor_1,john peyton,3577,1235000,jacksonville,2007,3.0,78176.0,0.76,1.0,win,1,0.0,1.0,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.13,4021284951.0,0.515430975846365,0.609516226128633,0.302089031290798,0.0665537352019345,0.0584985876794545,2,201.55833333333337,4.6
1836000_2007_11_indianapolis_IN_Mayor_mayor_1,bart peterson,13003,1836000,indianapolis,2007,11.0,77926.0,0.48,1.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,104985147.0,,,,,,2,201.55833333333337,4.6
2148000_2006_11_louisville_KY_Mayor_mayor_1,patrick 'kelly' downard,15658,2148000,louisville,2006,11.0,76423.0,0.31,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.0,0.99,0.0,0.0,0.0,caucasian,,,0.527172746467055,0.629357884096772,0.330116184224391,0.0185574735297446,0.0215625743957601,3,195.26666666666665,5.1
3916000_1993_11_cleveland_OH_Mayor_mayor_1,michael white,40158,3916000,cleveland,1993,11.0,76058.0,0.84,1.0,win,1,0.97,0.03,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-1.05,36037679698.0,0.52952684764607,0.470919341094354,0.47887724077193,0.0538925387923707,0.0404161642977995,2,140.3083333333333,7.5
820000_2015_5_denver_CO_Mayor_mayor_1,michael hancock,78244,820000,denver,2015,5.0,75774.0,0.82,1.0,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.36,29356362347.0,0.499621049678475,0.725216612290392,0.0973963705290379,0.308574186862001,0.0953741433626824,4,236.715,6.2
2205000_2008_10_baton rouge_LA_Mayor_mayor_1,melvin 'kip' holden,16118,2205000,baton rouge,2008,10.0,75450.0,0.71,1.0,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,,,0.520115271702988,0.406351832682262,0.536322086951541,0.0301175256302647,0.0430633180545956,4,207.34416666666667,4.6
2205000_1996_9_baton rouge_LA_Mayor_mayor_1,tom ed mchugh,16124,2205000,baton rouge,1996,9.0,75413.0,0.66,1.0,win,1,0.0,1.0,R,0.95,0.05,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.525804099008237,0.48999646291926,0.475664665519062,0.016590314849241,0.026946121081351,2,152.38333333333335,5.6
4748000_1999_10_memphis_TN_Mayor_mayor_1,willie herenton,47511,4748000,memphis,1999,10.0,74896.0,0.46,1.0,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.42,3788149468.0,0.527401140013672,0.353738054071588,0.607509131780548,0.0274724257690861,0.027513382786002,15,163.00833333333335,4.5
5182000_2008_11_virginia beach_VA_Mayor_mayor_1,will sessoms,55137,5182000,virginia beach,2008,11.0,74386.0,0.39,0.0,win,1,0.0,1.0,R,1.0,0.0,M,0.27,0.72,0.0,0.01,0.0,caucasian,0.67,29085828373.0,0.509311329612245,0.684692776954321,0.194864251621672,0.061302316744825,0.0788633002480103,4,207.34416666666667,4.6
666000_2016_6_san diego_CA_Mayor_mayor_1,lori saldana,73866,666000,san diego,2016,6.0,73932.0,0.23,0.0,lose,1,0.98,0.02,D,0.0,1.0,F,0.01,0.26,0.72,0.01,0.0,hispanic,-0.52,5000004636045074.0,0.49517941229391,0.62624433957426,0.0652579322793135,0.29705002966743,0.21507937541661,3,237.00175000000002,5.3
455000_2007_9_phoenix_AZ_Mayor_mayor_1,phil gordon,45622,455000,phoenix,2007,9.0,73101.0,0.77,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.28,2460748677.0,0.49638082813368,0.674161409806689,0.060636309479351,0.38781410535549,0.208298929227812,3,201.55833333333337,4.6
3918000_2003_11_columbus_OH_Mayor_mayor_1,michael coleman,40286,3918000,columbus,2003,11.0,72501.0,0.97,1.0,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,,,0.513224562076644,0.659907175897503,0.25520991987694,0.0340980341702535,0.0535553499521707,33,179.86666666666667,5.8
2622000_2017_11_detroit_MI_Mayor_mayor_1,mike duggan,22822,2622000,detroit,2017,11.0,72439.0,0.72,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.56,34723342550.0,0.526254689407989,0.134707193807281,0.796361934611455,0.0742158213833006,0.0240024180185216,2,240.00541666666666,4.9
455000_2020_11_phoenix_AZ_Mayor_mayor_1,tim seay,45662,455000,phoenix,2020,11.0,72280.0,0.13,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.28,0.72,0.0,0.0,0.0,caucasian,,,0.501673895617743,0.728730931766173,0.0711609248403415,0.426193358672935,0.0378942778917794,5,255.65258333333335,3.7
4748000_2003_10_memphis_TN_Mayor_mayor_1,willie herenton,47511,4748000,memphis,2003,10.0,72048.0,0.7,1.0,win,1,0.95,0.05,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.42,3788149468.0,0.526360574771096,0.329070470484098,0.619845833028522,0.0402747798912382,0.0376073149628764,8,179.86666666666667,5.8
644000_2009_3_los angeles_CA_Mayor_mayor_1,walter moore,70173,644000,los angeles,2009,3.0,71937.0,0.26,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.52,0.47,0.0,0.0,0.0,black,,,0.501871314402543,0.494996930022486,0.0978807825025402,0.482884381285759,0.352774861878979,10,215.25424999999998,5.8
820000_2019_6_denver_CO_Mayor_mayor_1,jamie giellis,78304,820000,denver,2019,6.0,71069.0,0.44,0.0,lose,1,1.0,0.0,D,0.04,0.96,F,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.499331219244402,0.753940450478306,0.0934216984513069,0.300880568633101,0.0487311661896856,2,251.09949999999995,3.9
2743000_2021_11_minneapolis_MN_Mayor_mayor_1,jacob frey,24046,2743000,minneapolis,2021,11.0,70669.0,0.56,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.58,30196871754.0,,,,,,2,258.85574999999994,8.1
3712000_2019_11_charlotte_NC_Mayor_mayor_1,vi alexander lyles,37311,3712000,charlotte,2019,11.0,70624.0,0.78,1.0,win,1,1.0,0.0,D,0.0,1.0,F,1.0,0.0,0.0,0.0,0.0,black,-0.6,5000027354511386.0,0.519173728630282,0.489396156640337,0.352052965825991,0.141588475607004,0.0705845015483587,2,251.09949999999995,3.9
2507000_2017_11_boston_MA_Mayor_mayor_1,martin walsh,18852,2507000,boston,2017,11.0,70197.0,0.66,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.28,2437732370.0,0.520238917110792,0.531478019192687,0.249667449067094,0.191276995122822,0.119884975208588,3,240.00541666666666,4.9
4748000_2007_10_memphis_TN_Mayor_mayor_1,willie herenton,47511,4748000,memphis,2007,10.0,70177.0,0.43,1.0,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.42,3788149468.0,0.525806833620893,0.308972460663479,0.627544702026813,0.054355966185232,0.0484559340622272,14,201.55833333333337,4.6
816000_2019_4_colorado springs_CO_Mayor_mayor_1,john suthers,78108,816000,colorado springs,2019,4.0,69771.0,0.73,1.0,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.15,29115824685.0,0.501016557640829,0.78504208460914,0.0649386770743237,0.17472948192338,0.0349188412712154,4,251.09949999999995,3.9
3918000_2007_11_columbus_OH_Mayor_mayor_1,michael coleman,40286,3918000,columbus,2007,11.0,69513.0,0.69,1.0,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,,,0.512384759378324,0.633993051499278,0.269282570763782,0.0468204790072065,0.0628300906636008,2,201.55833333333337,4.6
2622000_2021_11_detroit_MI_Mayor_mayor_1,mike duggan,22822,2622000,detroit,2021,11.0,69353.0,0.76,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.56,34723342550.0,,,,,,8,258.85574999999994,8.1
2507000_2001_11_boston_MA_Mayor_mayor_1,thomas menino,18832,2507000,boston,2001,11.0,68011.0,0.76,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,30287153885.0,0.518857400102188,0.544213682300128,0.252286678257954,0.147459807779978,0.156026032343719,2,172.1916666666667,4.0
820000_2007_5_denver_CO_Mayor_mayor_1,john  hickenlooper,78305,820000,denver,2007,5.0,67943.0,0.87,1.0,win,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.84,5613549960.0,0.498425689912272,0.678419726278971,0.105000951164389,0.317771312767434,0.163136892242985,2,201.55833333333337,4.6
3916000_1997_11_cleveland_OH_Mayor_mayor_1,michael white,40158,3916000,cleveland,1997,11.0,67607.0,0.61,1.0,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-1.05,36037679698.0,0.527765950310055,0.438932889101175,0.49660609684753,0.064577669785175,0.0457431563961408,2,156.85833333333332,5.4
5182000_2008_11_virginia beach_VA_Mayor_mayor_1,meyera oberndorf,55130,5182000,virginia beach,2008,11.0,67534.0,0.35,1.0,lose,1,1.0,0.0,D,,,,0.0,1.0,0.0,0.0,0.0,caucasian,-0.59,5000003210136171.0,0.509311329612245,0.684692776954321,0.194864251621672,0.061302316744825,0.0788633002480103,4,207.34416666666667,4.6
664000_2008_11_sacramento_CA_Mayor_mayor_1,heather fargo,73321,664000,sacramento,2008,11.0,67348.0,0.42,1.0,lose,1,1.0,0.0,D,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,-0.51,5000002612830309.0,0.513348033899998,0.4567281748468,0.148131719275311,0.25806966559911,0.31384040006038,2,207.34416666666667,4.6
820000_1995_6_denver_CO_Mayor_mayor_1,wellington webb,78314,820000,denver,1995,6.0,66904.0,0.54,1.0,win,1,1.0,0.0,D,0.99,0.01,M,1.0,0.0,0.0,0.0,0.0,black,-0.77,5613529018.0,0.50411914085689,0.687057162600961,0.11978130328991,0.273215819032555,0.162090302178039,2,148.225,6.1
465000_2016_11_scottsdale_AZ_Mayor_mayor_1,w 'jim' lane,45822,465000,scottsdale,2016,11.0,66582.0,0.64,1.0,win,1,0.17,0.83,R,,,,0.0,1.0,0.0,0.0,0.0,caucasian,,2758903174.0,0.511144236518746,0.885745818837428,0.0176232196222234,0.0967129242165458,0.0530955949799543,2,237.00175000000002,5.3
3502000_2021_11_albuquerque_NM_Mayor_mayor_1,tim keller,29952,3502000,albuquerque,2021,11.0,66251.0,0.56,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.29,4080310764.0,,,,,,3,258.85574999999994,8.1
667000_2018_6_san francisco_CA_Mayor_mayor_1,jane kim,73997,667000,san francisco,2018,6.0,66043.0,0.2,0.0,lose,1,1.0,0.0,D,0.0,1.0,F,0.0,0.0,0.0,1.0,0.0,asian,,,0.490497272370885,0.468230001189169,0.053791128030891,0.15213809912069,0.355775397190742,9,245.121,4.4
816000_2015_5_colorado springs_CO_Mayor_mayor_1,john suthers,78108,816000,colorado springs,2015,5.0,65991.0,0.68,0.0,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.15,29115824685.0,0.505121508623357,0.786550450709288,0.0640963595300409,0.168436716758023,0.0585792258561103,2,236.715,6.2
2205000_2012_11_baton rouge_LA_Mayor_mayor_1,jerry michael 'mike' walker,16055,2205000,baton rouge,2012,11.0,65970.0,0.34,0.0,lose,1,0.0,1.0,R,,,,1.0,0.0,0.0,0.0,,black,,3118060506.0,0.519371621228855,0.392312778501433,0.545600030300191,0.0339909305859953,0.043758683749344,4,224.923,8.9
1517000_2000_9_honolulu_HI_Mayor_mayor_1,mufi hannemann,6981,1517000,honolulu,2000,9.0,65652.0,0.35,0.0,lose,1,1.0,0.0,D,,,,0.0,0.0,0.0,1.0,0.0,asian,,,0.508611434736868,0.196667895398176,0.0162461624562433,0.0436666065754177,0.635970801034287,8,166.58333333333334,4.2
2205000_2020_12_baton rouge_LA_Mayor_mayor_1,sharon weston broome,16121,2205000,baton rouge,2020,12.0,65495.0,0.57,1.0,win,1,1.0,0.0,D,,,,1.0,0.0,0.0,0.0,,black,0.51,5000002936989188.0,0.521099804148134,0.386823050738571,0.546582853369857,0.036564963484111,0.0349098144537785,2,255.65258333333335,3.7
